,coconut_id,unique_smiles
329873,CNP0184370,OCC1(C)C(O)CCC2(C)C3CC=C4C5CC(C)(C)C(O)C(O)C5(CO)C(O)CC4(C)C3(C)CCC12
329874,CNP0340724,O=C(O)C(NC(=O)C(NC(=O)C(N)CCC(N)C=C1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1O)C(C)C)C
329882,CNP0282261,O=C1C=2OC(C(=C)C)CC2C(=O)C3=C(O)C=C(OC)C=C13
329885,CNP0339854,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC7OCC(O)C(O)C7OC8OC(C)C(OC9OCC(O)C(OC(=O)C)C9O)C(O)C8O)C(C)(CO)C5CCC4(C)C3(C)CC1
329891,CNP0345653,O=C1OC2(C(=CC(=O)OC3(C(=C1)C4(C)CCCC(C)(C)C4(O)CC3)C)C5(C)CCCC(C)(C)C5(O)CC2)C
329896,CNP0287144,O=C(O)C(=O)OCCC(N)C(=O)O
329898,CNP0353987,O=C1OCC2=CC(=CC(O)=C2OC3=CC=C(C(OC)=C13)C(O)CC(C)C)CO
329903,CNP0137640,O=C1C=C(OC=2C1=C(O)C=C(O)C2C3C(=O)C=4C(O)=CC(O)=CC4OC3C5=CC=C(O)C=C5)C=6C=CC(O)=C(OC)C6
329904,CNP0083655,O=C(O)CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1OP(=O)(O)O
329906,CNP0128103,O=C1OC(CC(O)C)CC(O)CC=CC(O)CC(O)CC(=CC=CC=CC=CC=2C=CC=C(O)C2C(=O)OC(CC(O)CC=CC(O)CC(O)CC(=CC=CC=CC=CC=3C=CC=C(O)C13)C)CC(O)CC)C
329907,CNP0130918,O=C1NC(C(=O)N2CCCC12)CC3(C(=O)NC4=CC(O)=CC=C43)CC=C(C)C
329908,CNP0375950,OC1=CC=C(C=C1)C=CC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=C4OC(C5=CC=C(O)C=C5)C(C=6C=C(O)C=C7OC(C8=CC=C(O)C=C8)C(C=9C=C(O)C=C(OC%10OC(CO)C(O)C(O)C%10O)C9)C76)C42
329912,CNP0073756,O=C(O)C=1C(=N)C(O)(CC(=O)C)C2OC2C1O
329913,CNP0302118,O=C(C=C(C)C)CC(OO)(C=CCC(O)(C=C)C)C
329916,CNP0297495,O=C1OC2C3C(=C)C(=O)C4=C3C(CCC2C1=C)CCC54C(=O)C6=C7C5C8OC(=O)C(=C)C8CCC7(O)CCC96C(=O)CC%10C(=C)CCC%11C(=C)C(=O)OC%11C%109
329918,CNP0187118,O=CC1=CC(O)=C(C(OC)=C1C=O)C
329919,CNP0082675,O=C(O)CNCC1=CN(C(=S)NC1=O)C2OC(CO)C(O)C2O
329922,CNP0207518,OC1=CC=C(C=C1)CCC2OC(C3=CC=C(OC)C=C3)CCC2
329939,CNP0129152,O=CCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
329947,CNP0076296,O=C1OC2(O)C(=C1)CC3C(=C)CCCC3(C)C2
329948,CNP0132342,OC1=CC=CC2=C1C(OC)OC2(OC)CCCCCCCC
329950,CNP0152377,O=C1C=CC2=NC=CC=3C4=CC(OC)=C(OC)C=C4N1C23
329953,CNP0294123,O=C(O)C12C3=C(CCC2(C)C(CC1)C(C)CCC(=O)C(=C)C)C4(C)CCC(OC5OCC(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C(C)(C)C4CC3
329954,CNP0471028,O=C(O)CC(=O)OCC1OC(OC=2C=C(O)C=C3OC(C(OC4OC(C[OH+]C(O)C=CC5=CC=C(O)C(O)=C5)C(O)C(O)C4O)=CC32)=C6C=CC(=O)C=C6)C(O)C(O)C1O
329965,CNP0228077,O=C(O)CC(O)CC(OC(=O)CC(OC(=O)C)CC(OC(=O)CC(O)CC(O)CCCCC)CCCCC)CCCCC
329967,CNP0355667,O=C(OC)CC(O)(C)CC(=O)OC1CCC2(C3=C(CCC2C1(C)C)C4(C)CCC(C(C(=O)O)CCC(=C)C(C)C)C4(C)CC3)C
329971,CNP0184920,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(C3)C4=CC(=CC=C4O)C5OC=6C=C(O)C=C(O)C6C(=O)C5
329977,CNP0188840,O=C1C(C=2C=COC2C)CCC3C1CC=C4CC(OC5OC(C)C(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(OC9OC(C)C(O)C(OC)C9)C(OC)C8)C(O)C7)C(OC)C6)C(OC)C5)C(O)CC43C
329978,CNP0071973,O=CC=1C(O)=CC=C2C1C(C3=CC(=CC=4OCC(OC43)C(O)(C)C)C)C(C2)C(O)(C)C
329983,CNP0289658,OCC1OC(OCC2OC(OC3CCC4(C)C(CCC5C4CCC6(C)C5CC7OC8(OCC(C)CC8)C(C)C76)C3)C(OC9OC(CO)C(O)C(O)C9O)C(O)C2OC%10OCC(O)C(O)C%10O)C(O)C(O)C1O
329992,CNP0345069,OCC(OCOCC=1C=CC=CC1)C23OC(C)C(OC2)C3O[Si](C)(C)C(C)(C)C
329993,CNP0358093,O=C1OCC(=C1)C(O)CC=C(C)CCC=C(C)CCC=C2C(=O)OC(C=C(C)C)C2
329994,CNP0374238,O=C(O)CCCCCCCCCCCCCCCCCCC
329995,CNP0288979,O=C1OC(C=CC(OC)CCCCCC=C(Br)Br)CC1
330000,CNP0108082,ClC(CCCCCCC)C(O)C(O)C#CC#CC(O)C=C
330004,CNP0129787,O=C1C=C(OC=2C=C(OC)C(OC)=C(O)C12)C=3C=CC(O)=C(OC)C3
330012,CNP0167601,OCC1OC(OC2CCC3(C)C4CCC5C(CCC5(C)C4(C)C(O)CC3C2(C)C)C(O)(C)C(O)CC=C(C)C)C(OC6OC(C)C(O)C(O)C6O)C(O)C1O
330013,CNP0226231,O=C(OC1C(O)C(OC(C)C1O)OC2C3OC3(CO)C4C(OC=CC24)OC5OC(CO)C(O)C(O)C5O)C=CC=6C=CC=CC6
330017,CNP0352649,O=C(C1=CNC=2C=CC=CC21)C(C3=CNC=4C=CC=CC43)C5=CNC=6C=CC=CC65
330019,CNP0195192,O=C1C(=O)C(=CC=2C1=C(O)C=3C(OC)=CC(OC)=CC3C2C=4C(O)=C5C(=O)C6=C(O)C=C(C=C6C(=O)C5=CC4OC)C)C
330021,CNP0277772,O=C1C2=CC(=CC(OC)=C2C(=O)C=3C(O)=CC=4OC5=C(OC)C=C(OC)C=6C(O)=C7C(=O)CC(O)(C)CC7=C(C4C13)C56)C
330035,CNP0223877,O=C(NC1C2=C(C=3C(OC)=C(OC)C(OC)=CC3CC1)C4C=C(OC)C(=O)C24)C
330038,CNP0354954,O=C1OC(=CC(OC)=C1C)CO
330040,CNP0122234,O=C(O)CCCC=C1CC2C(C=CC(O)CCCCC)C(O)CC2(C)C1
330044,CNP0144063,O=C1OC2=CC(O)=C(C=C2C=3OC4=C(C=CC(O)=C4CC=C(C)C)C13)CC=C(C)C
330046,CNP0195250,O=C(OC1(C(=O)C=C2C=C(OC=C2C1=O)C=CC)C)C3=C(OC)C(O)=C(O)C=C3C
330047,CNP0434983,O=C(C=1C=CC=C(O)C1CO)C=2C(O)=CC=C3C2C(=O)CC(C)C3
330051,CNP0262539,O=C1NC(=O)CC(C1)CC(O)C(OC)C2(O)OCC(=C)C2C
330053,CNP0359200,O=C(OCCCCNC(=N)N)C1=C2N(C(=NC1CCCCC)N)CCC2
330058,CNP0285396,O=C1C(O)=C(C(=O)C(O)=C1C=2C(=O)C(O)=C(C(=O)C2O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
330061,CNP0349268,O=C(OCC(OC(=O)C=1C=CC=CC1O)C2OC(OCC)C(O)C2OCCC)C=3C=CC=CC3O
330062,CNP0182019,O=C1OC(CC=C1)CC(O)C=CC=2C=CC=CC2
330064,CNP0079329,C=1C=CC(=CC1)CC2C=3C=CC=CC3CCN2C
330069,CNP0225691,O=C(OCC)C1=CN=C(C=CC)C=C1C=C(C(=O)C)CC(=O)CCCCC
330074,CNP0196169,O=C1OC2=CC=CC(=C2C(O)=C1C(C=C)(C)CC3OC(=O)C(C)C3)C
330076,CNP0138498,O=C1OC(CO)CC1CCCCCCC=CC#CC#CCCC=C
330077,CNP0137834,O=C(OC)C1=CC2OC(=C)C(=O)OC2C(O)C1Cl
330088,CNP0110121,O=C1C(OC)=C(OC2=C3C=COC3=CC=C12)C=4C=C(OC)C=5OCOC5C4
330089,CNP0300801,O=C(C=CCCC=CC=CC#CCCCCC)N1C=CCC1
330091,CNP0385407,O=C(N)C1=NC=C(C=C1)CCCC
330094,CNP0149259,O=C1C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(OC4OC(CO)C(O)C(O)C4O)=C12)=CC5=CC=C(O)C(O)=C5
330107,CNP0208066,O=C1OC(C(=CC=2N=C(OC2)C)C)CC3OC3CCCC(C)C(O)C(C(=O)C(C)(C)C(O)C1)C
330113,CNP0210738,O=C(O)CCC1=NC=2C=CC(O)=CC2C(=O)N1
330114,CNP0220033,O=C(NC1CC(OC(C(=CCCC(C)C(O)C(=CC=CC(C)C(O)C)C)C)C(C=C(OC)C2OC(O)(CC)CC(O)C2C)C)OC(C)C1O)C
330117,CNP0136201,C=1C=CC2=C(C1)C3=C4N2C=CC5(CC)CCCN(CC3)C45
330120,CNP0206306,OC1=C(CO)CN(C)C2CC3=CNC4=CC=CC(=C43)C12
330121,CNP0148467,O=C(OCC1=CC2C(=O)C3(C=C(C)C(OC(=O)C)C3(O)C1OC(=O)C=4C=CC=CC4N=C(O)C=5C=CC=CC5N)C(C)CC6C2C6(C)C)C(=CC)C
330127,CNP0268525,ClC=C1C=CC=2C=C(C=CC2OC1)CO
330138,CNP0361307,O=C1OC(C(C=CC=C(C(=O)OC(C(C=CC=C1C)C)C(C)C(O)C(C)C2(O)OC(C)C(CC)C(OC3OC(C)C(O)C(O)C3)C2)C)C)C(C)C(O)C(C)C4(O)OC(C)C(CC)C(OC5OC(C)C(O)C(O)C5)C4
330143,CNP0215535,OCC1OC(OC2C(O)C(O)C(OC2OC3CCC4(C)C(CCC5(C)C4CCC6C7C(C(O)CC7(CO)CCC65C)C(O)(C)C)C3(C)C)CO)C(O)C(O)C1O
330145,CNP0152338,O=CC(O)C(O)C(O)C(O)COC(=O)C=1C=CC=CC1
330147,CNP0210278,O=C1C(N(C)C)CCC2(C)C1CC=C3C4CCC(C(C=CC5=C(C)CNCC5)C)C4(C)CCC32
330148,CNP0369344,OC(C=C(C)CCC(O)C(O)(C)C)CC(O)(C=C)C
330149,CNP0255777,O=C(OC1C(OC(OCCC2=CC=C(OC)C(O)=C2)C(O)C1OC3OC(CO)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(OC)=C4
330153,CNP0176255,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(OC5OC(CO)C(O)C(O)C5O)=C(OC)C4
330161,CNP0259668,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(O)=CC=C13)C=4C=CC(O)=C(O)C4
330163,CNP0155252,O=C1OC2C(=C1CO)CCC(=CCCC3(OC23)C)C
330166,CNP0018780,O=C(OC1C2C3(OC(=O)C)COC3CC(OC(=O)C)C2(C)C(OC(=O)C)C(OC(=O)C)C4=C(C)C(O)CC1(O)C4(C)C)C=5C=CC=CC5
330168,CNP0226225,O=C(NCCC1=CC=C(OCC=C(C)C)C=C1)C(=CC)C
330174,CNP0200474,O=C(OCC1OC(OCC2=CCC3=C(C)CC(O)C4C(OC(=O)C4C)C23)C(O)C(O)C1O)CC5=CC=C(O)C=C5
330184,CNP0233218,OC=1C=C(O)C=C(C1)CC=CCCCCCC
330189,CNP0426274,O=C(OC1C2(C(=O)C=CC32C(C)CC(OC(O)=C)C3C1(C)C)C)CC
330190,CNP0228366,O=C(OCC1OC(OC(C)CCC2C3(OCC2(C)CC(=O)C3)C)C(O)C(O)C1O)C4=CC(O)=C(O)C(O)=C4
330191,CNP0174458,OC1=CC=C(C=C1)C=CC2=CC=3OC(C=4C=CC(OC5OC(CO)C(O)C(O)C5O)=CC4)=C(C=6C=C(O)C=C(O)C6)C3C(OC7OC(CO)C(O)C(O)C7O)=C2
330192,CNP0082159,OC1CC(=CC=C2CCCC3(C)C2CCC3C(O)(C)CCC(O)C(C)C)C(=C)CC1
330193,CNP0216046,O=C1OC2CC(C)C3(O)OC(C)(CC3)CC(OC(=O)C(C)C)C2C1=C
330196,CNP0234772,OC1CCC(C)C2(O)CC(C(=C)C)CCC12C
330201,CNP0310675,ClC1(C)CCC2(C(=C)C(C)CCC2(O)C)CC1Br
330202,CNP0319606,O=C1OC2(OC(C1C)C3(OC2(C)CC(C)C3)C)C
330204,CNP0352203,OCC1OC(OC2C(O)C(O)C(OC2OC3C(O)C(O)C(OC3OC4C(O)C(O)C(OC4OC5C(O)C(O)C(OC5OC6(OC(CO)C(O)C6O)CO)CO)CO)CO)CO)C(O)C(O)C1O
330205,CNP0285735,O=C(OC)C1OC(OC2=CC(O)=C3C(=O)C(OC4OC(CO)C(O)C(O)C4O)=C(OC3=C2)C=5C=CC(O)=CC5)C(O)C(O)C1O
330206,CNP0335942,O=C(O)CCC1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C)C(C)C)CC(C)C)CC2=CNC=3C=CC=CC32
330208,CNP0254054,O=C(O)C(OC(=O)C1=CC=2C=C(O)C(O)=CC2C(C3=CC=C(O)C(O)=C3)C1C(=O)OC(C(=O)O)CC4=CC=C(O)C(O)=C4)CC5=CC=C(O)C(O)=C5
330215,CNP0372014,O=C(O)C=CC(C)C(O)C=CC(=CCC1OC2(OC(C=CC(=CC(=O)O)C)C(OC(=O)CCC(=O)OC)(CCCCC)CC2)CCC1C)C
330216,CNP0298787,O=C(OC1C(O)C(OC(CO)C1O)OC2C(OC(C3=CN=CN3)C(NC(=O)C4=NC(=NC(N)=C4C)C(NCC(N)C(=O)N)CC(=O)N)C(=O)NC(CCO)C(O)C(C(=O)NC(C(=O)NCCC5=NC(C6=NC(=CS6)C(=O)NCCCC(=N)N)CS5)C(O)(C)C)C)OC(C)C(O)C2O)N
330221,CNP0135815,O=C(C=CC1=COC(OC(=O)C)C1)NC=2C(=O)CCC2O
330222,CNP0117268,O=C(C(=CC=CC1C(C(=CC)C)C2(OC2C3CC(O)(C)CCC13)C)C)CC
330237,CNP0091696,O=P(O)(O)P(=O)(O)OP(=O)(O)OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1O
330238,CNP0342413,O=C(OC1OC=C(COC2OC(CO)C(OC3OCC(O)(CO)C3O)C(O)C2O)C4CC(=O)C(C)C14)CC(C)C
330243,CNP0252277,ClC1=CC=2C=3C=CC(C(Cl)=CC=4C=C(Cl)C(O)=C(C4)C5=CC(=CC=C5O)CCC2C=C1O)=C(Cl)C3O
330244,CNP0246813,OC1CC2C3(C)CCC(O)C(C)(C)C3CCC2(C)C4(C)CCC(C14)C(O)(C)CCCC(O)(C)C
330250,CNP0139551,N1=C2C=3C=C(OC=4C(OC)=C(OC)C=C5C4C(N(C)CC5)CC6=CC=C(OC7=CC(=CC=C7OC)C2)C=C6)C(OC)=CC3CC1
330258,CNP0321538,O=C1C2=CC=C(O)C(OC)=C2OC3=CC(OC)=CC(O)=C13
330261,CNP0250104,O=C1C2=C(OC)C=C3OC(C=CC3=C2OC(C4=CC=C5OCOC5=C4)C1)(C)C
330263,CNP0268955,O=C(O)CC(NCCNC(C(=O)O)CC(=O)O)C(=O)O
330264,CNP0088569,O=C(OC)C=CC=CC=CC=CC=CC=CC1=CC=C(O)C(=C1)C
330265,CNP0308051,O=C(O)CCC1C(=O)OC(C(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)N1C)C(C)C)C(C)CC)CCC(=O)O)C(C)C)CC=4C=CC=CC4)C(C)CC
330266,CNP0274587,O=C1OC(O)C(=C1)C2OC(=O)C3OC34C2(C)CCC5C6(C=CC(=O)OC(C)(C)C6CC(OC(=O)C)C54C)C
330292,CNP0341065,O=C1OC(CC=C1)CCCCC=CCC(=CCl)C
330296,CNP0308536,O=C1C(=C)C2(CCC(C2)C(OC3OC(C)C(O)C(O)C3O)(C)C)C(C)CC1
330297,CNP0316326,O=C(OCCC(C(=O)C)C(O)CC1C(=C)C(OC(=O)C)CC2C1(C)CCC3C(C)(C)CCCC32C)C
330299,CNP0357231,O=C1NC(=O)C2C3=C(OC4=CC=CC=5NC=C(C45)C12)NC=6C=C(O)C=CC63
330307,CNP0434987,O=C1CC(C)(C)C2CCC3C=CCCC3C2(C)C1
