,coconut_id,unique_smiles
246598,CNP0232313,O=C(OCC1OC(OC(=O)C23CCC(C)(C)CC3C4=CCC5C6(C)CCC(OC7OC(COC8OCC(O)C(O)C8OC9OCC(O)C(O)C9O)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C7N=C(O)C)C(C)(C)C6CCC5(C)C4(C)CC2)C(OC%11OCC(O)C(OC%12OCC(O)(CO)C%12O)C%11O)C(O)C1OC%13OC(CO)C(O)C(O)C%13OC(=O)C)C(=CCCC(O)(C=C)C)C
246599,CNP0169282,O=C1C2=C(O)C(O)=CC=C2OC3=CC(O)=C(OC)C(OC)=C13
246601,CNP0258814,O=C(OC1C(O)C23C4OCC5(C(O)CC2C(C)(C(O)O4)C1OC(=O)C)C3C(O)C6C(O)(C)C(O)(C7=COC=C7)CC8OC865)C
246603,CNP0196705,O=C1NC(=O)C(N2C(=O)C=3C=CC=CC3N=C12)CC4=CNC=5C=CC=CC54
246607,CNP0159966,O=C1N(C)C2(SSC13N(C2=O)C4NC=5C=CC=CC5C4(C3O)C67C=8C=CC=CC8NC7N9C(=O)C%10(SSC9(C(=O)N%10C)C6O)C(O)C)C
246613,CNP0322636,O=C(OC(C1=NC(=CS1)C2OC(=O)C(=CCC(=CC(OC3OC(CO)C(O)C(O)C3O)C(C=C(C=C(C=CC(O)C(C)C(OC)C(=CC=CC2C)C)C)CO)C)C)C)CC(C)C)NC
246617,CNP0205333,OC=1C=C2C(=CC1C(C)C)CCC3C2(C)CC(O)CC3(C)C
246630,CNP0143885,O=C1OC(C=2C=CC=CC2)CC(=O)OC(C(=O)N(C)C(C(=O)NC(C(=O)OC(C=3C=CC=CC3)C1)C)C)C(C)C
246631,CNP0244976,O=C1OC=2C=CC=CC2C(O)=C1CC=C(C)CCC=C(C)CCC=C(C)CO
246633,CNP0191396,O=C(OC)C1=CC(OC(=O)CCC=2C=CC=CC2)C3C(C)(C)CCCC3(C)C1CCC4=COC=C4
246638,CNP0412446,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)CC(=O)C13O
246639,CNP0083685,OC1CC2=CCC3C(CCC4(C)C3CCC4(O)C(O)(C)CCCC(C)C)C2(C)CC1
246646,CNP0156215,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(=C)CC5C6=CCC7C8(C)CCC(OC9OCC(O)C(O)C9OC%10OC(CO)C(O)C(O)C%10O)C(C)(C)C8CCC7(C)C6(C)CC4
246647,CNP0153758,O=S(C=1C(=NC(=CC1OC)C2=NC=CC=C2)C=NO)C
246651,CNP0117914,O=C1C(=O)C2(O)OC(CCC2C)C(C(=O)C=CCCC=CC(C)CCC(OC(=O)C3N1CCCC3)C(C)CC4CCC(O)C(O)C4O)C
246654,CNP0264889,O=C(C=CC=CCCC#CC#C)NCC(C)C
246673,CNP0359035,O=C1OC=2C=3C=C(OC3C(=C(O)C2C(=C1)C=4C=CC=CC4)C(=O)C(C)CC)C(OC)(C)C
246676,CNP0153505,O=C([O-])C[S+](C)C
246678,CNP0191802,O=C(OCC1OC(OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=CC(O)=C(O)C4)C(O)C(O)C1O)C=CC5=CC=C(O)C(OC)=C5
246683,CNP0307828,O=C(C=1C(O)=CC(O)=CC1OC2OC(CO)C(O)C(O)C2O)C(C)C
246684,CNP0076878,O=C(CC)CC(C)CC
246687,CNP0143970,O=C(OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(=CC32)C)C4C1(OC(=O)CCCCCCCCCCC)C4(C)C)C
246690,CNP0332885,O=C(C1=CC=C(O)C(=C1)CC=C(C)C)CC(=O)C2=CC=C(O)C=C2O
246695,CNP0073424,O=C(O)C(=C)C1C(=O)C=C2C=CC(O)C(C)C2(C)C1
246696,CNP0272453,O=C1NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(=C)C(=O)N(C)CC(=O)NC(C2=NC1=CS2)C)CC)CC3=CNC=4C=CC(OC)=CC43)CC5=CNC=6C=CC=CC65
246707,CNP0419626,OCC1=CC2C(=C(C)CCC2C(C)C)CC1
246709,CNP0205471,O=C1OC(C)C2CCC3C4C(O)C=C5CC(NC)CCC5(C)C4CCC123
246711,CNP0217212,O=C1OC(C)C(C2=CC(OC)=C(O)C(OC)=C2)C1
246718,CNP0166698,OCC1(C)C(O)CCC2(C)C3C(=CCC12)C4OCC(=C)C4CC3
246719,CNP0017504,O=C(CC(C)C)CC(O)(C)C1CCC2C3C(=CCC21C)C4(C)CCC(OS(=O)(=O)O)CC4C(OC5OC(C)C(O)C(OC6OCC(OC7OCC(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C6OC9OC(C)C(O)C(O)C9O)C5O)C3
246720,CNP0288221,O=C1OC(C)CCC(O)C=CC(=O)OC(C)CC(O)CC=C1
246721,CNP0074344,O=C1C=CC2(C(=C1)C(C)CC3C4CCC(O)(C(=O)COC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)O)C4(C)CC(O)C32)C
246723,CNP0106940,OC1C(=C)C(O)C2OC3(C)C(O)CC4C(C)(C)CCCC4(C)C3CC2(O)C1O
246724,CNP0127480,O=C1C=2C=CC3(O)CC(OC4OC(C)C(OC5OC(C(=O)C=C5)C)CC4)(C)CC(=O)C3(O)C2C(=O)C6=CC=C(C(O)=C16)C7OC(C)C(OC8OC(C(=O)C=C8)C)C(O)C7
246725,CNP0425650,O=C(C)CC(C)COCC=C(C)CCC1C(=CCC2C(C)(C)C(O)CCC12C)C
246726,CNP0162702,O=C(OC1CC2(C)C3C(O)C(C)(C)CC3(O)C=C(CO)C12O)C4=C(O)C=C(OC)C(Cl)=C4C
246729,CNP0293507,OC1=CC=C(C=C1)C2OC=3C(=CC=C(OC)C3C)CC2O
246731,CNP0242436,O=C(O)CC=CC=1C=CC=CC1
246735,CNP0367064,O=C1C2=CC(O)=CC=C2OC=3C(OC4OC(CO)C(O)C(O)C4O)=CC=C(O)C13
246752,CNP0221890,O=C1C(=COC=2C1=C(O)C=3C=CC(OC3C2CC=C(C)C)(C)C)C=4C=CC(O)=C(O)C4
246756,CNP0310742,O=C(O)C(C)C1OC(CCC1C)CC2OC3(OC(C)(CC3C)C4OC(C)(CC4)C5OC(CC5CO)C6OC(O)(C)C(C)CC6C(=O)O)C(C)C(OC)C2
246765,CNP0072097,O=C1OC2C(C=CC=CC=C(C=C(C)C(O)C(=CC)C)C)(C)C1(C(=O)C2(C)C)C
246766,CNP0167720,O=C1C(O)=CC(C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC2=CC=C(C(=C2C)C)C)C)C)C)C)=C1C)(C)C
246770,CNP0425651,O=C(OC1CC(=CCCC(=CC2C1C2(C)C)C)C)C3=CC=C(OC)C=C3
246771,CNP0192496,O=C1OC(C=C1CC(O)CCCCCCCCCCCCC2OC(CC2)C(O)CCC(O)C(O)CCCCCCC)C
246772,CNP0103452,O=C1C=CC(O)C(O)C(=CC(C)CC=CC2C=C(C)C(C)C3C(N=C(O)C123)CC4=CNC=5C=CC=CC54)C
246777,CNP0286996,N=1C=CC=2C=3C=CC=CC3NC2C1C
246779,CNP0153669,O=C(O)C(=CCCC(=CCOC)C)CCC=C(C)CCC=C(C)C
246784,CNP0182999,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCC
246785,CNP0157434,O=C(OCC1OC(OCCC2=CC=C(O)C(O)=C2)C(O)C(OC3OC(C)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C1O)C=CC5=CC=C(O)C(O)=C5
246786,CNP0223191,O=C(OCC)NCCSSCCNC(=O)C(=NO)CC1=CC=C(O)C(Br)=C1
246787,CNP0228258,O=C1C=C2C(C3=CC=4OC5(O)C(=O)C=C6C(=CC=C7C6(C)CCC8(C)C9CC(C(=O)CC9(C)CCC78C)C)C5(OC4C(=C13)C)C)(C)CCC%10(C)C%11CC(C(=O)OC)(C)CCC%11(C)CCC2%10C
246794,CNP0246313,O=C1OC2CC(OC3(CCCC1C23C)C4C(=O)OC(C5=COC=C5)C4O)C
246796,CNP0254018,O=C1C2=CC(O)=C(OC)C=C2C(C3=CC=C(O)C(OC)=C3)C(C)C1C
246797,CNP0139249,O=C(OC1(C(=O)C)CCC2C3CC(C4=CC(=O)CCC4(C)C3CCC21C)C)C
246799,CNP0078869,O=C(OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(=CC32)C)C4C1(OC(=O)C(C)CC)C4(C)C)C=5C=CC=CC5
246801,CNP0181620,O=C1C=C(OC=2C=C3OC(CC3=C(O)C12)C(O)(C)CO)C
246802,CNP0297675,O=C1C=2C(O)=C(C(O)=C(C2OC(C=3C=CC(O)=CC3O)=C1CC=C(C)C)CC(O)C(=C)C)CC=C(C)C
246809,CNP0313932,O=C(O)CCC(C)CCCCCC(C)CC
246810,CNP0332856,O=C1C=C2C(O)CCC(C)C2(C)C3OC13C(=C)CO
246816,CNP0027289,O=C1OC=2C=CC=CC2C(=C1)C
246829,CNP0353261,O=C1C=CC(NC(=O)C(NC(=O)C(NC(=O)CCCCCCCCC)CC2=CC=C(O)C=C2)C(C)C)COC(=O)C(N(C(=O)C(N1)C(C)C)C)CC3=CC=C(O)C=C3
246839,CNP0293483,O=C(C=CC=1C=CC=CC1)C2=C(O)C=C(OC)C(OC)=C2OC
246844,CNP0354677,O=C1C=C(OC=2OC3(C)CCC4C(C)(CCC5C(C)(C)C(O)CCC54C)C3CC12)C
246847,CNP0081702,BrC=1C=C(Br)C(O)=C(O)C1
246848,CNP0209454,O=C(OC(C1=COC=C1)C2(C)CCC34OC5(OC4(C(OC(=O)CC)C6(O)C(OC(=O)C7(OC7C)C)C8(C)CC6(O5)C93COC(=O)CC89)C2CC(=O)OC)C)C
246850,CNP0209828,ClC=1N=C(N(C1CO)CC2=CC=C(C=C2)C3=CC=CC=C3C=4N=NNN4)CCCC
246855,CNP0270540,O=C1OCC23CCC4C(=O)OC(C5=COC=C5)CC4(C)C3C(=O)C=CC12
246859,CNP0079896,N=1C=C(N=C(C1CC)CC)C
246860,CNP0254951,O=C1C(O)=C(C(=O)C=2OC=3C(=O)C(=C(O)C(=O)C3C(C12)C)CCCCCCCCCCC)CCCCCCCCCCC
246864,CNP0233632,O=C1C=2C(=CC=C(O)C2C3OCC=4C(O)=CC=CC43)CC(C)C1
246876,CNP0374897,O=C1C(=COC2=CC(O)=C(O)C=C12)C=CC(OC)C
246879,CNP0128019,O=C1OCC2(O)C1=CC(OC(=O)C)C3C(C)(C)CCCC32C
246883,CNP0180432,O=C1NC2C=CC(O)(C)CCC3C(CC(C(=O)C1=C2C)C)C3(C)C
246886,CNP0323678,O=C(OC1(C(=O)C)CCC2C3C=C(Cl)C4=CC(=O)CCC4C3CCC21C)C
246888,CNP0337198,O=C(O)C1=C(SCCN)CC2N1C(=O)C2CC
246890,CNP0140860,O=C(OCC1=CC(O)C(O)C(O)C1=O)C=CC
246895,CNP0084068,O=CC(OC1OC(CO)C(O)C(O)C1O)C(OC2OC(CO)C(O)C(O)C2NC(=O)C)C(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C(OC5OC(C)C(O)C(O)C5O)CO
246896,CNP0259775,OCC1OC(OCC(=C)CCC2(O)OC3CC4C5CCC6CC(OC7OC(C)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)CC(OC9OC(C)C(OC%10OC(C)C(O)C(O)C%10O)C(O)C9O)C6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O
246897,CNP0134757,OCC(=C)C1CCC(O)(C)C2CC=C(C)C2C1
246899,CNP0317107,O=C1C(O)=C(OC=2C1=C(O)C=C(O)C2C(C=C)(C)C)C3=CC(O)=C4OC(C=CC4=C3)(C)C
246905,CNP0238225,O=C(OC)C1(O)C(C(Cl)=CC)=C(Cl)C(=O)C1Cl
246914,CNP0150465,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6
246920,CNP0371335,O=C1C2=C(O)C=C(O)C(=C2OC(C3=CC=C(OC)C=C3)C1)CC4=C(O)C=5C(=O)CC(OC5C(=C4O)CC=C(C)C)C6=CC=C(OC)C=C6
246928,CNP0299608,OCC=C(C)CCC1C2CCCC(C)(C)C2(C)CCC1(O)C
246937,CNP0137291,BrCC(O)C(=CCC1C(=C)CC=CC1(C)C)C
246939,CNP0195824,O=C1C=2C(=CC=C(C2CC)C)C3(C)CCCC(C)(C)C3C1
246947,CNP0106260,O=C1OC(C)CC(O)CC(O)C2C(=O)C=CC3OC(C=CC=CC=CC)=C1C32
246953,CNP0425652,O=C1OC2C3=C(C)C(O)CC43OC4(C)CCC2C1C
246954,CNP0355054,O=C1OC(C)C(O)C2C1=C(O)C3OC3C2
246958,CNP0382585,O=C(O)C1=CN(C(=O)N=C1O)C2OC(C(O)C2O)C(N=C(O)C(N)CC(O)COC(=N)O)C(=O)O
246959,CNP0392388,OC1=CC=C(C=C1)CC2=C(O)C(=C3C(=C2OC)C=4C=CC(O)=CC4CC3)CC5=CC=C(O)C=C5
246965,CNP0147577,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OCC(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=CC(O)=C(OC7OC(CO)C(O)C(O)C7O)C6
246967,CNP0354030,OCC1OC(OC2C(OC(CO)C(O)C2OC3OCC(O)C(O)C3O)OC4CCC5(C)C6CC=C7C8CC(C)(C)CCC8(CO)CCC7(C)C6(C)C(OC)CC5C4(C)C)C(O)C(O)C1O
246971,CNP0374141,N#CC1=CC(Cl)=CC(OC=2C(Cl)=CC=C(C2F)CN(C=O)C(=O)C(=C)C=CC=CC)=C1
246972,CNP0246711,O=C(OC1CC2=C(OC(=O)C)C=C(OC(=O)C)C(=C2OC1C3=CC(OC(=O)C)=C(OC(=O)C)C(OC(=O)C)=C3)C4C=5C(OC(=O)C)=CC(OC(=O)C)=CC5OC(C6=CC(OC(=O)C)=C(OC(=O)C)C(OC(=O)C)=C6)C4OC(=O)C)C7=CC=C(OC(=O)C)C=C7
246985,CNP0232530,O=C1C=CCC(OC(=O)C(OC(=O)C(C)CNC(=O)C(N1)CC2=CC=C(OC)C(Cl)=C2)CC(C)C)C(C)C3OC3C=4C=CC=CC4
246991,CNP0275535,O=C(C=CC(=CC(CO)CC)C)C=1C(=O)NC(C1O)CC2=CC=C(O)C=C2
246999,CNP0314300,O=C1C2=C(O)C=3C=CC(OC3C(=C2OC(C4=CC=C(O)C=C4)C1)CC(O)C(O)(C)C)(C)C
247003,CNP0219599,O=C(O)C=CC=CCC=CC(OC)CC1OC2C(OCOC2C(OC)C1(C)C)NC(=O)C(O)C3(OC)OC(C)C(C(=C)C3)C
247004,CNP0432873,O=C1NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC1C)CC=3C=CC=CC3)CC(C)C)CC(C)C)CC(C)C)CC=4C=CC=CC4)C(C)CC
247010,CNP0076355,C(=C(C)C)CCC=C(C)C
247011,CNP0254480,O=C1C=CC2(C(=C1)CCC3C2CCC45CN(C)C(C)C5CCC34)C
247013,CNP0378450,OCC1OC(OC2CC3(C)C(CC(O)C4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C6(C)CCC(O)C(C)(C)C26)C(O)C(O)C1O
247015,CNP0348078,O=C(NC=1C(=CC(Cl)=CC1C)C(=O)NC)C2=CC(Br)=NN2C3=NC=CC=C3Cl
247017,CNP0311639,OC1CN=COC(CC2=CC=C(OC)C=C2)C1O
247018,CNP0252042,O=C1C2=C(OC)C=C3OC(C=CC3=C2OC(C4=CC=C(OC)C(OC)=C4)C1)(C)C
247028,CNP0339020,O=C1C(O)=CC2(OC3=CC=CC=4C=CC=C(O2)C34)C=5C=CC=C(O)C15
247029,CNP0233061,O=C1C=CC2=CC=3C(O)=C(OC)C(=CC3C(=O)CC2C1(C)C)C(C)C
247030,CNP0148944,O=CC(=CCC12OC(C)(C)C3CC(C1=O)C(OC)C4C(=O)C5=C(O)C=6C=CC(OC6C(=C5OC432)CC=C(C)C)(C)C)C
247032,CNP0420170,O=C(C)C1(C(=CC(O)C2CC(O)(C)CCC21)C)C
247034,CNP0462525,[O-][NH+](O)C1=COC(=C1)CC
247035,CNP0283467,O=C1C=C2C3N(C)CCC2(C=C1OC)C4=C(O)C(OC)=CC(OC=5C(OC)=CC=C6C5C78C=C(OC)C(=O)C=C8C(N(C)CC7)C6)=C4C3
247037,CNP0124286,O=C1OCC=C1CCC2C(=C)CCC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4O)CCC23C
247038,CNP0222684,O=C(C=CC1=CC=C(O)C=C1)C=2C(OC)=CC(OC)=C(OC)C2O
247042,CNP0156940,O=C1C=C(CC2=COC=C2)C(CC1)C(C)C
247047,CNP0143815,O=C1OC2=C(O)C(OC3OC(C)C(O)C(OC(=O)C)C3O)=CC=4C(=O)OC=5C(OC)=C(O)C=C1C5C24
247050,CNP0333694,O=C(OCC1(O)COC(OC2C(OC3=CC=C(C=C3OC)CCO)OC(CO)C(O)C2O)C1O)C(C)CC
247051,CNP0072250,O=C1OC(=CCl)C(O)=C1C(=O)CC2OC(C(C)CC2C)C(C)C(O)C(C(=O)C(O)(C)C3OC(CC)(CC3)C4OC(C)C(O)(CC4)C(OC)C)CC
247055,CNP0135212,O=C1OC(C2=COC(C=CC)=C(O)C2=O)C=3C(OC)=CC(OC)=CC13
247057,CNP0207208,O=C1CCC23CC43CCC5(C)C(CCC5(C)C4C(O)CC2C1(C)C)C(C)CC=CC(OC)(C)C
247062,CNP0274973,O=C1C2=C(O)C(OC)=C(OC)C=C2OC(C3=CC=C(OC)C(O)=C3)C1
247063,CNP0235017,OOC1C(=C)CCC=C(C)CCC2C1C2(C)C
247065,CNP0112948,O=C(OC)C1=C2CC(O)C(C)C2C(OC1OC)OC3OC(CO)C(O)C(O)C3O
247070,CNP0072305,OC(C(=C)C)CCC(O)(C)C1CCC(O)(C)C1C
247072,CNP0315423,O=C1C(=CC=C2N1CC3CCCN4CCCC2C43)CC=5C=CC=CC5
247074,CNP0261884,O=C(C=CC1=C(C)CCCC1(C)C)C
247090,CNP0370365,O=C(C=CC1=CC=C(O)C(O)=C1)C2=CC=C3OC(C=CC3=C2O)(C)C
247093,CNP0319201,O=C(O)CC(NC(=O)C(O)C(O)C(O)C(NC(=O)C(N)CC(C)C)CO)C=1C=CC=CC1
247095,CNP0073019,O=C1NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1CC2=CNC=3C=CC=CC32)C(C)C)CC(C)C)CC(C)C)CCCN(O)C(=N)N
247106,CNP0415765,O=C(C=C(C)CCC(=O)OC)C1=CC(O)=CC=C1O
247112,CNP0177273,O=C1C2=CC=CC(=C2C(=O)C(=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C
247116,CNP0159763,O=C1OCC2=C(OC3OC(C)C(O)C(O)C3O)C4=CC=C5OCOC5=C4C(C=6C=C7OCOC7=CC6O)=C12
247117,CNP0157535,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C4OC(OC4O)CC13
247118,CNP0187126,OCCSSSCCO
247120,CNP0353991,O=C1C2=C(O)C=C3OC4(C)CCC5C(C(=O)CCC5(C)C4CC3=C2CC(O)C1)(C)C
247121,CNP0425653,O=C(OC1CC2=CCC3C4C(=CCC3C2(C)CC1)C(C)(C(OC(=O)C)C4)C(C)C5NCC(C)CC5)C
247126,CNP0233809,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(OC4OCC(O)C(O)C4O)=CC(O)=C13)C=5C=CC(O)=C(O)C5
247134,CNP0189054,O=C1OCC2=CCN3CCC(OC(=O)C(C)C(O)(C)C1C)C23
247139,CNP0351418,O=C(O)C(NC(=O)C)CSCC1(O)C(O)CC2C(C)(C)CCCC2(C)C1CC=C(C=C)C
247140,CNP0171503,O=CC1=C(O)C=C(C(=O)C)C(OC)=C1O
247141,CNP0329501,O=C(OC1=CC(=CC=C1C(=CCC=C(C)C)C)C)C
247142,CNP0185232,O=C1C=2C=CC=C(O)C2C(=O)C=3C(O)=C4C(=CC13)C(C(=O)OC)C(O)(CC(=O)C)CC4OC5OC(C)C(OC6OC(C)C(O)C(O)C6)C(N(C)C)C5
247143,CNP0217970,O=C(OC1C(O)C(OC(CO)C1O)OC2CCC3(C)C4CC=C5C6CC(C)(C)C(O)C(O)C6(C(=O)CC5(C)C4(C)CCC3C2(C)C)COC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(=CC)C
247154,CNP0258622,O=C1C(=C)C2CCC3C45COC(O)(C(O)C5C(C)(C)CCC4)C13C2O
247156,CNP0153145,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC4OC(C)C(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=CC(O)=CC6
247158,CNP0302704,O=C1OC=2C(C=C1)=C3OC(C)(C)CC(=O)C3=C(O)C2C(C=C)(C)C
247160,CNP0352257,O=C(O)CC(O)C=CC=CC=CC=CC=CC(C)C(O)C(C)C1OC2(OC(C(C)C(O)C(C)CC(=CC)C)C(C)C(OC)C2)C(O)CC1C
247165,CNP0074800,O=P(OC1OC(CO)C(O)C(O)C1O)(NCCCl)NCCCl
247174,CNP0294744,O=C(O)C1CCC2(C)CCC3(C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C)C
247181,CNP0263527,O=C(OC1C(=CC(C)C(O)C(OC)CC(C)CC=2C=C(O)C=C(C2)NC(=O)C=CCCC1OC)C)N
247183,CNP0356279,BrC=1C(OC)=C(O)C(O)=C(OC)C1C
247187,CNP0261229,O=C1OC(C(=CCCC(=CCO)C)C)CC=C1CCC=C(C)C
247188,CNP0333516,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(OC5OC(C(=O)O)C(O)C(O)C5O)=C(O)C4)C(O)C(O)C1O
247190,CNP0155162,O=C(CCC1(OC2(C)CCC1C2O)C)C(C)C
