,coconut_id,unique_smiles
40710,CNP0357383,O=C1C=2C(O)=CC(O)=C(Cl)C2CC(=O)OC(C)C(O)(C)CCC=C1C
40712,CNP0148956,O=C1C(=C(O)C(OC)CC1)CC2C(=CCC2(O)C)C(=CCC=C(C)C)C
40713,CNP0252077,O=C1C=C(OC=2C=3C=CC(OC3C(OC)=CC12)(C)C)C=4C=CC=5OCOC5C4
40715,CNP0127305,O=C1C=2C=CC=C(O)C2C3=C(O)C=C4C(=O)C(O)(C=CC4=C13)C
40718,CNP0227861,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=4C=CC(OC4C(=C3)CC=C(C)C)(C)C)C1
40719,CNP0173964,O=C(OCC=1C(=O)CC2C1C(O)C(C(=C)COC(=O)C)CCC2C)C
40726,CNP0146400,O=C1N=C(N)C=CN1C2OC(CO)C(O)C2
40734,CNP0351911,O=C1OC(C)(CCC=CC=CBr)CC(O)C(C)CCC2OC(O)(C1)CC(OC3OC(C)C(OC)C(OC)C3OC)C2
40739,CNP0071574,O=C1OC(C)(C)C2CCC3=C(C(=O)CC4(C)C(CC(OC(=O)C)C34C)C(C)C5OC(=O)C(=CC5)C)C6OC62C=C1
40740,CNP0389894,BrC=1NC(=C(Br)C1Br)C=2NC(Br)=C(Br)C2Br
40742,CNP0384062,O=C(OC(C1=COC=C1)C2(C)CC(O)C34OC5(OC2(CC(=O)OC)C4(O5)C6OC(OC)(OC76C(OC(=O)C8(OC8C)C)C9(C)CC7(OC(=O)C)C3(C)C9CC(=O)OC)CC)C)C
40744,CNP0309776,O=C(NC1CC(N)C(OC2OC(CN)CC(O)C2N)C(OC3OC(CO)C(O)C3O)C1O)C(O)CCN
40751,CNP0352856,OC=1C(OC)=C(C(OC)=CC1C=2C=CC=CC2)C=3C=CC=CC3
40755,CNP0076060,O=C1CCC(CC1)CCCC
40757,CNP0122941,O=C1C=C2OC3=C(O)C=C(C=C3N=C2C=C1N)C(=O)C4=CC=C(O)C=C4
40758,CNP0079104,O=C1OC2=CC(OC)=C(C(OC)=C2C=C1)CCC(C)C
40761,CNP0326447,O1C=CC(=C1CC=C(C)CCC=C(C)C)C
40763,CNP0072123,OCC1(C)CCC2(C)CC34C(C)C(O)CC(O)C4(C)CCC3C12
40765,CNP0239530,O=C(C=1NC2=CC=CC3=C2C1CC(NC(=O)C(N3C)C(C)C)CO)C4=NCCC4
40766,CNP0264902,OCC1OC(OC2CCC3(C)C(CCC4(C)C3CC(O)C5C(CCC54C)C(O)(C)CCC=C(C)C)C2(C)C)C(O)C(O)C1O
40775,CNP0378085,O=C(OC1OCC(O)C(O)C1OC2OC(C)C(OC3OCC(O)C(OC4OC(C)C(O)C(O)C4O)C3O)C(O)C2O)C56CCC(C)(C)CC6C7=CCC8C9(C)CC(O)C(OC%10OC(CO)C(O)C(O)C%10O)C(CO)(CO)C9C(O)CC8(C)C7(C)CC5
40778,CNP0424021,O=C(OC1C2C3C(=CC)CN4C(C3)C5NC=6C=CC=CC6C15CC42)C7=CC(OC)=C(OC)C(OC)=C7
40785,CNP0157951,O=C1OC(C)CC2=CC=3C(=O)C(OC)=C(C(=O)C3C(O)=C12)C=4C(O)=C5C(O)=C6C(=O)OC(C)CC6=CC5=CC4OC
40786,CNP0032266,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(OC3OCC(O)C(O)C3O)C2OC4OC(CO)C(O)C(O)C4O)CCC5(C)C1CCC6(C)C5CC=C7C8CC(C)(C)CCC8(C(=O)OC9OC(C)C(OC(=O)C)C(OC(=O)C)C9OC%10OC(C)C(OC%11OCC(O)C(OC%12OCC(O)C(O)C%12O)C%11O)C(O)C%10O)CCC76C
40790,CNP0255410,O=C1OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C)C(C(=O)OC(C)C(NC(=O)C(N(C(=O)C3N(C(=O)C(O)C)CCC3)C)CC(C)C)C(=O)NC(C(O)C1)C(C)C)CC4=CC=C(OC)C=C4)CC(C)C)C)C(C)C
40796,CNP0130322,O=C(NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCC1)CCCCN)CCCCN)CCCCN)CCCCN)CCCCN)CNC(=O)CC(O)CCCCCCCCC(C)C
40797,CNP0084623,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)CCCCCCCC=CCC=CCCCCC
40798,CNP0226143,O=C1OC(=CC(O)=C1CCCCCCCCCCCC)CC(C)C
40800,CNP0298932,O=C1OCC(=C1)CCC=C(C)CCC=C2C(=O)OC(C=C(C)C)C2
40803,CNP0132124,O=C(OC)C(=CC(C)CC(C)CC(O)(C)C(O)C)C
40807,CNP0271765,O=C1C2=CC=C(OCC=C(C)C)C(O)=C2OC3=CC(O)=C(C(O)=C13)C(C=C)(C)C
40809,CNP0271027,O=C(C1=CC=C2OC(C)(C)CC(=O)C2=C1)C
40816,CNP0424022,O=C1CC2=CCC3C(C)(C)CC(O)CC3(C)C2CC1
40825,CNP0340521,O=C(OC)C1(C)CCCC2(C)C3CC=4OC=CC4C(C)C3CCC12
40826,CNP0089169,O=C(OC1C(=C2C(OC(=O)C)C(OC(=O)C)C3(C)CCC(OC(=O)CC(C=4C=CC=CC4)N(C)C)C(=C)C3C(O)C(C1)C2(C)C)C)C
40831,CNP0310240,O=C1C=C(OC=2C(O)=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C12)C=4C=C(O)C(O)=C(O)C4
40834,CNP0074818,O=C1C=2C=CC=C(OC)C2C(=O)C=3C(O)=C4C(=C(O)C13)CC(O)(C(=O)COC(=O)CCN)CC4OC5OC(C)C(O)C(O)C5F
40840,CNP0423106,O=C(OC1CC(C(C)CC(=O)CC(C(=O)O)C)C2(C)CC(=O)C3=C(CCC4C(C(=O)CCC34C)(C)C)C12C)C
40844,CNP0258113,O=C1C=C(C(=O)C2=C(C=CC(O)=C12)C=3C(=O)C=4C(O)=CC=CC4C(=O)C3C)C
40848,CNP0086882,O=C(O)C1=CC2(C=CCCCCC3C=CC4C(OC5OC(C)C(NC(=O)C=6NC(Cl)=C(Cl)C6Cl)C(O)C5)C(C)CCC4C3(C(O)=C7C(=O)OC2(C7=O)CC1CC)CC)C
40853,CNP0286986,O=C(O)C=1OC=C2C1C(O)(C)C3CC(C)(C)CC3C2O
40873,CNP0297574,O=C1OCC(O)C1C=CC2C(=C)CCC3C(C)(CO)C(O)CCC23C
40875,CNP0228117,O=C(O)C=1C=CC=CC1NC(=NCC(O)(C)C)C
40878,CNP0441216,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=3C=C(OC4OC(C)C(O)C(O)C4O)C([OH+]C3C1)C5=CC(OC)=C(O)C(OC)=C5
40879,CNP0119580,O=C1C=2C=CC3(O)CC(O)(C)C(O)C(=O)C3(OC4OC(C)C(O)CC4)C2C(=O)C=5C=CC=C(O)C15
40880,CNP0278286,O=C1C2=C3C(C1)CCC43C(=O)C5CC6N(CC5C)CC(CC2)C64C
40883,CNP0167867,O=C1C=CC=2C=CC(C=3C=CC=CC3)=C4C(OC)=C(OC)C=C1C24
40884,CNP0424023,O=C(OC1C(O)C(O)C(OC1C2=C(O)C=C3OC(=CC(=O)C3=C2O)C=4C=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C4)CO)C=CC6=CC=C(OC7OC(CO)C(O)C(O)C7O)C(O)=C6
40886,CNP0164485,O=C1OC23C(=O)NC(CC=4C=CC=CC4)C3C(C)C5(OC5C2C=CCC(C(=O)C(=CC1)CO)C)C
40888,CNP0194225,O(CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)[Si](C)(C)C
40894,CNP0152164,OC1(C)CCC(C(C)C)C23CC(C)CC3C12
40898,CNP0330520,OCC(=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C
40901,CNP0291127,O=C(OC1CC23CC(O)(C)C(CCC2C(O)(C)C4CC(O)C(C)(C)C14O)C3OC(=O)C)C
40903,CNP0140248,O=C(OCC1OC(OC2CC(O)CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C32C)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC(=O)C)C
40905,CNP0215372,ClC(=CC)C12OC2(Cl)C(O)C=C(OC)C1O
40910,CNP0118920,O=C(NC1C(=O)NC(C(=O)NC(C(=O)N(C)C(C(=O)NC(C(=O)NCCCC1)CC=2C=CC=CC2)CC3=CNC=4C=CC=CC43)CC(C)C)C(C)CC)NC(C(=O)O)C(C)CC
40911,CNP0266325,O=C1C2=C(OC=C2C)C3=C(C(=O)CC3C(C)C1)C
40912,CNP0212303,O=C1C(=N)C=C2C3=C1NC=C3CC4OCCCN24
40913,CNP0318682,O=C(O)C(=C)C(=C)CCCCC(=O)O
40916,CNP0112444,O=CC1C(OC2OCCCC2)CCC1CC=CCCCCC(=O)OC
40920,CNP0271713,OC=1C=C(OC)C2=C(C1C)CC(OC2OCC)C
40922,CNP0241874,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(O)C(O)C1OC8OC(C)C(OC9OC(C)C(O)C(O)C9O)C(O)C8O
40924,CNP0441219,O=C(NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=C)CCC(=O)OC1C)CCN)CCO)C(C)CC)C(=CC)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(=CC)NC(=O)CC(O)CCCCC)CCC2)CO)CC(C)C)C(C)C)CO)CC(C)C)C(C)C)C(C)C)CCC(=O)N)CC(C)C)C(C)C
40925,CNP0227420,O=C(O)C(O)(C)CC1OC2(OC(CC(=C2)C)C(C=CC3OC4(OC5C(O)C(=C)C(OC5CC4)C(O)CC(C)C6OC7(OCCCC7C)CCC6C)CC3)C)C(O)CC1
40926,CNP0159355,O=C(OC=1C=C(OC(=O)C)C=C(OC=2C(OC=3C(OC(=O)C)=CC(OC=4C(OC(=O)C)=CC(OC(=O)C)=CC4OC(=O)C)=CC3OC(=O)C)=CC(OC(=O)C)=CC2OC=5C(OC(=O)C)=CC(OC=6C(OC(=O)C)=CC(OC(=O)C)=CC6OC(=O)C)=CC5OC(=O)C)C1)C
40927,CNP0414767,O=C(NN(C=CCCCCC=CCCCCCCCC)C(=O)CCCCCCCCC)COC
40938,CNP0393780,O=C1C2=C(O)C=C(OC)C=C2OC=3C=4C=CC(O)=CC4OC(CC13)C(O)(C)C
40943,CNP0102447,O=CNC1=CC=C2OC(C3=CC=C(O)C(OC)=C3)C4C(=O)NCCC(=O)C1=C24
40950,CNP0225588,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)C(OC(=O)C(=CC)C)C(O)C6(COC(=O)C(C)CC)C(O)C(O)C5(C)C4(C)CCC3C2(C)C)C(OC7OC(CO)C(O)C(O)C7O)C(OC8OC(CO)C(O)C8O)C1O
40964,CNP0071623,O=C(OC1C2C(=CC(=O)C1(O)C)CC3(OCC(OC)C3)OC2)C=4C(O)=CC(O)=CC4C
40965,CNP0125104,O=C(OC1C(O)CC(O)(C(=O)O)CC1O)C=CC=2C=CC=CC2
40973,CNP0290656,O=C1C(O)=C(C(=O)C2=CC=C(C(=C12)CCC(O)C(O)(C)C)C)C(C)C
40978,CNP0421961,O=C1C2=C(O)C(=C(O)C=C2OC=3C(O)=CC=C(C13)CCC(OC)(C)C)CC=C(C)C
40979,CNP0277072,O=C1OCC(=C1)CCC=C(C)CC(OC(=O)C)C2C(=CC(=O)CC2(C)C)C
40986,CNP0123822,OCC1(OCC(CC1)C2CCC3(C)C4CCC5C(C)(C)C(O)CCC65CC46CCC23C)C(C)C
40989,CNP0117981,O=C(OC1C2C3C(=CC)CN4C(C5=NC=6C=CC=CC6C51CC42)C3)C
40992,CNP0114320,O=C(OC1C(O)C(OC(C=2C(O)=CC(O)=C3C(=O)C=C(OC32)C)C1OC(=O)C4=CC(O)=C(O)C(O)=C4)CO)C5=CC(O)=C(O)C(O)=C5
40996,CNP0345614,O=C(OC)C=CC(C(=O)C(C)C(O)C(C)CCCOCCCC)(C)C
41009,CNP0172186,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CC=C6CC(O)CCC6(C)C15
41015,CNP0416512,O(C1=CC2=CC=3C=4C=C(OC)C(OC)=CC4CC[N+]3C=C2C=C1OC)C
41016,CNP0229536,OCC(C1=CC=C(C=C1)C)C
41017,CNP0304615,O=C1C(=O)C2C(C3(C1=C(N)C(=O)CC3C)C)C2(C)C
41023,CNP0385816,OCC1=CC(OC)=C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)C(OC)=C1
41024,CNP0352063,O=C1OCC2=C1C(O)=C(C(OCC(=O)OC)=C2C)C
41026,CNP0278885,O=C(O)C(=O)OCCCCCCC(C(=O)O)C(=C)C(=O)O
41029,CNP0326066,O=CC1=CC(O)=CC=C1O
41035,CNP0299540,O=C(O)C1C(C(=O)CC2C(C)(C)CCCC12C)COC
41036,CNP0294351,O=C(N)C1=NC(C=2N=C(SC2)CCCCC(O)(C)C)=C(OC)C(OC)=C1O
41039,CNP0132728,O=C(O)CC(O)(C(=O)NCCCCN(O)C(=O)C)CC(=O)NCCCN(O)C(=O)C
41040,CNP0337948,O=C1C(=COC2=CC(OC3OC(C)C(O)C(OC)C3O)=CC(O)=C12)C=4C=CC(OC5OC(C)C(O)C(OC)C5O)=CC4
41041,CNP0424024,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(O)C3C=4C(O)=CC=5OC(=CC(=O)C5C4O)C=6C=CC(O)=C(O)C6C=7C(O)=CC=8OC(=CC(=O)C8C7O)C=9C=CC(O)=C(O)C9
41043,CNP0193454,O=C1OCC2(OC34C(OC(=O)C)C2C(OC(=O)C)C(OC(=O)C=5C=CC=CC5)C4(COC(=O)C)C(OC(=O)C=6C=CC=CC6)C(OC(=O)C)C(OC(=O)C(C)C(C7=NC=CC=C17)C)C3(O)C)C
41044,CNP0248608,OC1CC(=C)C(CCC(O)(C=C)C)C2(C)CCCC(C)(C)C12
41055,CNP0185277,O=C(O)C1(C)CCC(=O)C2(C)C3CCC4C(=C)C(=O)C3(C4)C(O)CC12
41057,CNP0254308,O=C1OC(C)CC(O)C(O)C=CC=CC(=O)CC=2C(Cl)=C(O)C=C(O)C12
41061,CNP0072721,O=C1C=2C=CC=CC2NC(=O)C(NC(=O)C(NC(=O)C3N1CCC3)CC=4C=CC=CC4)CC=5C=CC=CC5
41065,CNP0441234,O=C([O-])C1=CC(C=CC2C(=COC(OC3OC(CO)C(O)C(O)C3O)C2C=C)C(=O)OC)=C[NH+](C1)CC
41069,CNP0424025,O=C(OCC1OC(OC(=O)C2=CC=C(O)C(O)=C2)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C1OC(=O)C5=CC(O)=C(O)C(O)=C5)C6=CC(O)=C(O)C(O)=C6
41078,CNP0084567,OC=1C=CC=CC1C(O)C(O)CCCC
41090,CNP0201433,OC1=CC=2OC=3C=C4C=CC3C2C(=C1)CCC5=CC=C(OC6=CC(=CC=C6OC)CC4)C=C5
41093,CNP0154803,O=C1OC2C(O)C(C)C3(O)COC=C1C23
41094,CNP0416169,O=C(OCC1C(OC(C2=CC=C(O)C(O)=C2)C1COC(=O)C)C3=CC=C(O)C(O)=C3)C
41096,CNP0326627,OC1=CC=C2C(OC3C4=CC=C(O)C(O)=C4OCC23)=C1
41097,CNP0073635,O=C1C2=CC=C3C=C(C=C(O)C3=C2C(=O)C4=CC=C(C(O)=C14)C5OC(C)C(OC6OC(C)C(OC7OC(C)C(O)CC7)CC6)C(O)C5)C
41098,CNP0267068,O=C1OC23N4CC5OC4(CCC2(C)C(C)(C1)C6C(=O)C(C)C7CC(O)C(=C)CC7C6(C)C3)CC(C)C5
41110,CNP0441238,O=C(O)CC(=O)OCC1OC(OC2=CC=3C(O)=CC(O)=CC3[OH+]C2C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C(OC6OC(CO)C(O)C(O)C6O)=C4)C(O)C(O)C1O
41112,CNP0117998,O=C(NCC(=O)C1=CC=C(O)C=C1)CCC
41114,CNP0274550,O=C1OC(CCC(O)(C)C(Br)CCC2(C)C3CC3C(OC)(C)C2CC4=CC1=CC=C4O)C(Br)(C)C
41128,CNP0180941,O=C(O)C1OC(OC2CC(C)CCC2C(C)C)C(O)C(O)C1O
41129,CNP0424026,O=C(O)CC(=O)OC1C(O)C(O)C(OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=C(O)C(O)=C(OC)C4)OC1C
41139,CNP0160693,OC1=CC(=CC=C1C(C)CO)C
41154,CNP0349154,O=C1C(C=2C=CC=CC2)=C(O)C=3C=CC=CC3N1C
41158,CNP0299970,O=C(OC1C=C(C(=O)C(O)C2(C)CCC(O)(C(C)C)C12)C)C3=CC=C(OC)C=C3
41162,CNP0193551,O=C1OC2CC3C4(C)CCC(C(C)CCC=C(C)C)C4(C)CCC53CC5(CCC(=O)OC)C2C1=C
41177,CNP0328367,O=P1(O)OCC2OC(N3C(Cl)=NC=4C(=NC=NC43)N)C(O)C2O1
41178,CNP0144105,O=C(OC)CC1C(C)(C)C(OC(=O)C(C)C)C2(O)C(OC(=O)C(C)C)C34OC2(O)C1(C)C4CCC5(C)C(OC(=O)CC35)C6=COC=C6
41180,CNP0441248,O=C(SCC(NC(=O)C=CC=CC)C(=O)O)C=CC=CC
41188,CNP0364826,OC1CC2C(C)(C)C3C(=CCC2(C3)C1C)C
41190,CNP0130296,O=C(N1CCC2=CC(OC)=C(O)C=3C4=CC=CC=C4CC1C23)C
41194,CNP0353351,O=CC1=CC=CN1CCCCCNC(=O)C
41201,CNP0080463,CCCCCCCCCC1CCCCC1
41203,CNP0250133,O=C1OC(C2=COC=C2)CC3(C1=CCC4(C)C3C5OC(=O)C4(OC6OC(CO)C(O)C(O)C6O)C=C5)C
41204,CNP0252000,O=C(OC1OC(OC(=O)C)C23C1=CC(O)CC2C(C)(CC=C(C=C)C)C(C)CC3)C
41206,CNP0071502,O=C(O)C1=CC2(O)OC1CC3C4=C(CCC4(C)CCC32C)C(C)C
41208,CNP0414288,O=C1OC(O)C2(O)C1=CCC3C(=C)C(C)CCC32C
41209,CNP0130983,O=C1OCC2(C(=O)C3C(C2CO)C3(C)C)C4CCC5C(=C)C(=O)C14C5
41218,CNP0192114,O=C(C1=CC(O)=CC=C1OC2OC(CO)C(O)C(O)C2O)C=3C(O)=CC(O)=CC3O
41219,CNP0123193,O=C1OC(C(=C1)C=2C=C(OC)C(=C(O)C2OC)C=3C=CC(O)=CC3)CC(=O)O
41221,CNP0146174,O=C1OCCC(C)C(O)C(=O)OCC23CCC4(OC4C3OC5CC(OC(=O)C=CC=C1)C2(C)C65OC6)C
41228,CNP0142826,O=C(NCCC1=CC=C(O)C=C1)C=2C=C3C=C(O)C(O)=CC3=C(C=4C=CC(O)=C(O)C4)C2C(=O)NCCC5=CC=C(O)C=C5
41232,CNP0138636,O=C1OC2=C(O)C=CC=C2C=3C=C(C(=O)CCC)C(=C(O)C13)C
41233,CNP0080588,O=C(O)CC1C(C)(C)CCCC1(C)C2C(=O)CC(C=C)(C)CC2
41235,CNP0427976,O=C(OC1C(=CC(C)C(O)C(OC)CC(C)CC2=C(O)C(NC(=O)C(=CC=CC1OC)C)=C3SCC(=O)NC3=C2OC)C)N
41239,CNP0136981,O=C(OC1OCC(O)C(O)C1OC2OC(C)C(OC3OCC(O)C(OC4OCC(O)(CO)C4O)C3O)C(O)C2O)C56CCC(C)(C)CC6C7=CCC8C9(C)CC(O)C(OC%10OC(CO)C(O)C(O)C%10O)C(C)(CO)C9C(O)CC8(C)C7(C)CC5
41247,CNP0344850,N=1C=CC=C2C=C(C=NC12)C(C)CC
41250,CNP0389218,C=CC=CCCCCC
41253,CNP0305660,O=C1OC=2C=C(O)C=C(OC)C2C=3OC=4C=C(O)C(OC)=CC4C13
41263,CNP0195190,O=C(C=CC#CC#CC#CC)NCC(C)C
41271,CNP0112676,O=C1OC(C(O)C=C1C)C(C)C2CCC3(C4=C(CCC23C)C5(C)CCC(O)C(C)(C)C5CC4)C
41274,CNP0282413,OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CO
41275,CNP0319090,O=C(OC1C(O)C2(OC(C=C)(C)CC(=O)C2(O)C3(C)C(O)CCC(C)(C)C13)C)C
41277,CNP0138594,O=C(O)C12CCC3(C)CCC(C(=C)C)C3C2CCC4C5(C)CCC(O)C(C)(C)C5CCC41C
41280,CNP0127402,O=C(OCC12C(=CCC3C1CCC4(C)C(C=C)CCC34)CC(OC(=O)C)CC2)C
41283,CNP0322783,O=C(C=CC=1C=CC=CC1)N2CCCNC(=O)CC(NCCCC2)C3=CC=C(OC4OC(C)C(O)C(O)C4O)C=C3
41288,CNP0133225,O=C1OC(C)C2CCC3C4C=CC5=CC(N(C(=O)C)C)CCC5(C)C4CCC123
41293,CNP0280090,OC1=CC=C2C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C=4C=C5C(OC(C6=CC=C(O)C(O)=C6)C(O)C5O)=CC4O)=C1
41296,CNP0181662,O=C1OC(OC)C=C1CCC2(C)C(C)CC3OC(=O)C4=CCCC2C43C
41299,CNP0356206,O=C1OC2COC3(OC2C1C3)C
41304,CNP0182668,O=C1OC2C(C1=C)CCC(CO)C3(O)CCC(OC(=O)C)C23C
41308,CNP0273939,O=C1OC23C4OC4C5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CCC1%10CCC(C)(C)CC%102
41309,CNP0150599,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)O)CCC5(C)C4(C)CCC3C2(C)C)C(OC7OCC(O)C(O)C7O)C(OC8OC(C)C(O)C(O)C8O)C1O
41314,CNP0152291,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCCCC
41319,CNP0346837,O=C(O)C1OC(OC2CCC3C4CCC5CC(=O)CCC5(C)C4CCC23C)C(O)C(O)C1O
41324,CNP0202923,O=C(OCC1OC(OC2OC(CO)C(O)C(O)C2O)(COC(=O)C=CC3=CC=C(O)C(OC)=C3)C(O)C1OC(=O)C=CC4=CC=C(O)C=C4)C=CC5=CC=C(O)C(OC)=C5
41326,CNP0290119,O=CN1C=2C=CC=CC2C3(CC4N=C(O)C(N(C4=O)C)C(C)C)CC5C(=CC13)CCC6C(C)(C)CCCC56C
41331,CNP0232280,O=C(N)CCC(NC(=O)C(NC(=O)C(NC(=O)CC(O)CCCCCCC)CC(C)C)CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)CC(C)C)CC(C)C)C(C)C)CCC(=O)N)CC(C)C
41334,CNP0348192,O=C(OC1OC(CO)C(OC2OC(C)C(NC3C=C(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O)CC(C)C
41352,CNP0252498,O=C(O)C1(O)OC(C(O)C(O)CO)C(O)C(O)C1
41357,CNP0363623,O=C1OC(C)C(NC(=O)C=2C=CC=C(N)C2O)C(=O)OC(C(=O)OC(CC=3C=CC=CC3)C(O)C(C(=O)OC1C(C)C)(C)C)C(C)C
41363,CNP0144213,O=C1C2=CC(O)=C(Cl)C(O)=C2C(=O)C3=C(OC)C=C(C=C13)C
41366,CNP0187829,O=CC1=CC(=CC=C1O)CC(N)C(=O)NC(C(=O)O)C(O)C
41370,CNP0331362,O=C1N(C(=N)N(C)C1CC2=CNC=3C=C(Br)C=CC32)C
41375,CNP0141838,O=C1OC2=CC=CC(=C2C=3OC(O)(CC(C=C)(C13)C)C4OC4(C)C)CC
41376,CNP0343692,O=C(OC)NC1=NC=2C=C(C=CC2N1)S(=O)(=O)CCC
41385,CNP0218199,O=C1C2=C(C(=O)CC3(C)C(CC(O)C23C)C(C)CC(=O)CC(C(=O)OC)C)C4(C)CCC(=O)C(C)(C)C4C1
41388,CNP0200665,OCCC1=CN(OC)C=2C=CC=CC21
41389,CNP0293612,OCCOC1=CC(=CC=C1C(C)C)C
41392,CNP0211908,O=C1C(=COC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC=C12)C=4C=CC(OC5OCC(O)(CO)C5O)=CC4
