,coconut_id,unique_smiles
109,CNP0204529,O=C(OC(C(C=CC=C)C)C(C)C(O)C(C)CC(=CC(C)C(O)C(C=CC(O)CC1OC(=O)C(C)C(O)C1C)C)C)N
110,CNP0236778,O=C1C2=CC(OC)=C(OC)C=C2C3(C)CCC(=O)C(C)(C)C3C1
111,CNP0323545,O=C1C(=COC2=CC(OC)=C(O)C(OC)=C12)C=3C=CC=C(O)C3OC
112,CNP0287048,O=C(O)C1C(O)CCC2CN3CCC=4C=5C=CC=CC5NC4C3CC12
119,CNP0339832,OCC1OC(OC(CCC=C(C)CCC=C(C)CCC=C(C)C)C(O)(C)CCC=C(C)CCC=C(C)C)C(O)C(O)C1O
123,CNP0129981,O=C1OC=2C=C3OC(C4=CC=C(O)C=C4OC)C5C(C=C(C)CC5C6=CC=C(O)C(O)=C6)C3=CC2C=C1
134,CNP0243196,O=C(O)C(=CCC12OC(C)(C)C3CC(C=C4C(=O)C5=C(O)C=6C=CC(OC6C(=C5OC431)CC=C(C)C)(C)CC=CC(O)(C)C)C2=O)C
141,CNP0334333,N=1C(=NC(C)C)NC(=NC(C)C)NC1SC
155,CNP0365952,O=C(O)C(CC1=CCCC1=O)CC
160,CNP0436875,O=S(=O)(O)C(C1=CC(OC)=C(O)C(OC)=C1)C(CO)S(=O)(=O)O
167,CNP0309481,O=C1OCC(CC2=CC=C(O)C(OC)=C2)C1CC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C(OC)=C3
173,CNP0251815,O=C1C=CCC2N1CC3CCCN4CCCC2C43
176,CNP0334802,O=C(OC1C(O)C(O)C(OC1C)OC(C=C)(C)CCC=C(C(=O)OC2CC3(C(=O)OC4OC(CO)C(O)C(O)C4OC5OC(C)C(OC6OC(CO)C(O)C6O)C(OC7OC(CO)C(O)C(O)C7O)C5O)C(O)CC8(C(=CCC9C%10(C)CCC(OC%11OC(COC%12OC(C)C(O)C(O)C%12OC%13OCC(O)C(O)C%13O)C(O)C(O)C%11N=C(O)C)C(C)(C)C%10CCC98C)C3CC2(C)C)C)CO)C(=CCCC(O)(C=C)C)C
177,CNP0333841,O=C1OC(O)C2=C1C(OC)CC3C2(C)C(OC(=O)C)CC4C5(C)CCCC(C)(C)C5CCC34C
187,CNP0131110,O=C(C=CC(=CC(C)CC)C)C=1C(=O)NC(C1O)C(O)C2=CC=C(O)C=C2
192,CNP0186675,O=C1OC2(O)C(=C1)C(C)(C)C3CCC(=CC3C2)CSC(=O)C
194,CNP0394092,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=C3OC(C=4C=CC=CC4)CCC13
196,CNP0356367,O=C1OCC23OC3C4OC(=O)C5(C)CCCC(C2=C1)(C)C45
198,CNP0278624,O=C1C2=CC(OC)=CC(O)=C2C(=O)C3=C1CC(O)(C)C(O)C3
200,CNP0330516,O=C1OC2CC(=C(C(OC(=O)C)C2C1=C)C(C)CCCOC(=O)C)COC(=O)C(C)C
204,CNP0072360,O=C1OCC2C1=C(OC(C)C2C)C(C)CC
206,CNP0354546,O=C1C2=CCCN2C(=O)C3N1C=CC(C(=O)NC4=C5C=CC(OC5=CC=C4C(=O)C3)(C)C)(C)C
210,CNP0188335,O=C1C(OC)=C(NC2=C1C(CCC2)CCCCCCC(OC3OC(CO)C(O)C(O)C3O)C)C
212,CNP0356967,OC(C=C)(C)CCC=C(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCC=C(C)C
213,CNP0119140,O=C(O)CCC(C(=O)O)N1C(=O)C2=CC(O)=C3C(OC4(C3)C(C)CCC5C(C)(C)C(OC(=O)C)C(OC(=O)C)CC54C)=C2C1
214,CNP0147399,O=C1OC(C)CC(O)C=CC=CCC(=O)CC=2C(Cl)=C(O)C=C(O)C12
217,CNP0357185,O=C1OC(C)CCC2OC(CC(=O)CC=3C=C(O)C=C(OC)C13)CC2
226,CNP0072293,O=C(OC(C=1C=CC=CC1)C(NC(=O)CC(O)(C)CC(=O)OC2CC3(C4=C(CCC3C(C)(C)C2O)C5(C)CCC(C(C)CCC(O)C(O)(C)C)C5(C)C(O)C4)C)C(=O)OC)C
228,CNP0410976,O=C1C(O)=C(C(=O)C(C=2C(O)=CC(O)=C(C2C)CC=C(C)CCC=C(C)CCC=C(C)C)=C1C)CC=C(C)CCC=C(C)CCC=C(C)C
231,CNP0144447,O=C1OC(C=C(C=C)C)C2C1=CC(=O)C3C(C)(C)CCCC23C
232,CNP0132680,O=CC1=C2OC(C=3C=CC=CC3)C(O)C(=O)C2=C(O)C=4C=CC(OC14)(C)C
237,CNP0238193,OCC1OC(OCC2(OC3(OC4CC5C6CC=C7CC(OC8OC(CO)C(OC9OC(C)C(O)C(O)C9O)C(O)C8OC%10OC(CO)C(O)C(O)C%10O)CCC7(C)C6CCC5(C)C4C3C)CC2)C)C(O)C(O)C1O
238,CNP0197095,O=C(N)CCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)CC1=CNC=2C=CC=CC21)C)(C)C)(C)C)CC(C)C)(C)C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CO)CC(C)C)CCC(=O)N)(C)C)CC(C)C)CCC(=O)N)(C)C)(C)C)C
239,CNP0104940,O=C1CCC2(C3=CCC4(C)C(CCC4(C3=CCC2C1(C)C)C)C(C)CCC(O)C(O)(C)C)C
241,CNP0323007,O=C1OC(C=C1CC(O)CCCCCC(O)CC2OC(CC2)C3OC(CC3)C(O)CCCCCCCCCCCC)C
242,CNP0003587,OC(CCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC
246,CNP0106050,O=NN(O)CCCCCCCCCCCCCC(C)C
247,CNP0186740,O=C(O)CC1OOC(CC1)C2OC(CCCCCCC=CC=CCCC=C)CC2
260,CNP0207108,OCC1N(C)CC(O)C(O)C1O
262,CNP0343097,O=C(NC1C(=O)NC(C(=O)N(C)C2C(=O)N(C)C(C(=O)OCC(NC(=O)C3=NC4=CC=CC=C4N=C3)C(=O)NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)OC1)C(C)C(C)C)CSSC2)C)C(C)C(C)C)C)C5=NC6=CC=CC=C6N=C5
270,CNP0211732,O=C1OC=2C=3C=CC(OC3C(=C(OC)C2C(O)=C1C=4C=CC(O)=CC4)CC=C(C)C)(C)C
271,CNP0264196,O=C(OC)C=CC1=CC(O)=C(O)C(OC)=C1
279,CNP0205815,OC12C(=C)CCC(C(=C)C)CC2C(C)CC1
291,CNP0249072,O=C1C=2C(O)=CC(O)=CC2OCC1C3=CC=C(O)C(=C3OC)CC=C(C)C
295,CNP0235814,O=C1OC(C2=COC=C2)CC3(C)C1CCC4(C)C3C5OC(=O)C4(O)C=C5
300,CNP0436887,OC(C)(C)C1OC2C(=C(OC)C=3C=CC(OC)=C(OC)C3[NH+]2C)C1
304,CNP0203840,OCC1OC(OCC(C)CCC=2OC3CC4C5CCC6CC(OC7OC(COC8OCC(O)C(O)C8O)C(O)C(O)C7O)C(O)CC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O
306,CNP0108359,O=C(OC1C=CC(O)C2C(=O)C=CC3(OC4=CC=CC=5C=CC=C(O3)C45)C12)C
316,CNP0319597,OC=1C=C(O)C=C(C=CC2=CC(O)=C3OC(CO)C(OC3=C2)C4=CC(OC)=C(O)C(OC)=C4)C1
325,CNP0419799,O=C(OC1C2OC3(C(OC(=O)C3C)C(Cl)C2=C)C(OC(=O)C)C4C5(OC5)C(OC(=O)C)CC(OC(=O)C)C4(C)C1OC(=O)C)C
333,CNP0212288,OC=1C=C(O)C(O)=C(C1)CCCCCCCCCCCCC(O)C
338,CNP0124408,O=C(O)C1=CC=C2OC(CC2=C1)C3(O)CCC4C(C)(CCC(Br)C4(C)CCC(=O)C(=C)C)C3
339,CNP0168685,OC1=CC=C2C3=CC=C(C=CC=4C=CC(O)=C(C4)C5=CC(=CC=C5O)CCC2=C1)C=C3O
341,CNP0145818,OC1CC2=CCC3C(CC(O)C4(C)C3CC5N6CC(C)CCC6C(C)C54)C2(C)CC1
344,CNP0317414,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(O)C(O)=CC4OC5OCC(O)C(O)C5O
347,CNP0293305,O=C1C=CC(CC1)C(C)C
348,CNP0321740,O=C1NC(=CC=2N=CNC2C(C=C)(C)C)C(=O)NC1=CC=3C=CC=CC3
357,CNP0244567,OC1=CC=C(C=C1OC)C(OCC)C(O)CO
358,CNP0304962,O=C(OC1C(OC(OC2C(OC(OC3C(O)CC(OC3C)OC4C(O)CC(OC4C)OC5C(OC(=O)CC5OC)C)CC2OC)C)CC1OC)C)C
364,CNP0080850,O=C(O)C=1C=C2OC3C=4N=C5C(=O)C=CC=C5NC4CC(C2=C6N=C7C(=O)C=CC=C7NC61)C3O
365,CNP0221486,O=C(O)C=C(C)C1C(=CC2CC(C)CCC2C1(C(O)=C3C(=O)NC(C3=O)CC(C)C)C)C
366,CNP0175733,OC=1C=C(O)C(=C(O)C1)CC(O)C(C2=CC=C(O)C(O)=C2)C=3C(O)=CC(O)=C4C3OC(C5=CC=C(O)C(O)=C5)C(O)C4
369,CNP0315180,O=C1N(C=2C=CC(Cl)=CC2C(=NC1)C=3C=CC=CC3)C
371,CNP0174226,O=C(OCC1OC(OC2=CC=3OC=C(C(=O)C3C=C2OC)C=4C=CC(O)=CC4)C(OC(=O)C)C(O)C1OC(=O)C)C
380,CNP0226288,O=C1OC2=C3C=CC(OC3=C4C(OC(C)C(C)C4O)=C2C(=C1)C)(C)C
382,CNP0401865,O=C(OCCC(C)CCC1C(=C)CCC2C(C(=O)O)(C)CCCC12C)C
384,CNP0128300,O=C1NCCC(=O)C=2C=CNC12
388,CNP0344574,O=C(C1=CC=C(C=C1)C(C)(C)CC)C(=C)C
394,CNP0372131,O=C(OC1CCC(O)(C)C23OC(C)(C)C(C(=O)C(OC(=O)C)C12COC(=O)C)C3OC(=O)C)C=4C=CC=CC4
412,CNP0313745,C=C(C)CCCC(=C1CC=C(C)CC1)C
432,CNP0121445,O=C1NC=2C(=C(C=C3C2C(C)CC3C)C)C1
439,CNP0217427,O=C1NCC=2C1=C3C=4C=C(O)C=CC4N(C3=C5NC=6C=CC=CC6C52)C7OC(C)C(O)C(N)C7
440,CNP0224407,O=C(OC)CCC1=CC=2C=COC2C(OC)=C1OC3OC(CO)C(O)C(O)C3O
443,CNP0326009,O=C(OC1C2C3(C=CC(OC)C42C(N(CC)C3)C51OCOC65CC(OC)C7CC4C6C7OC)C)C
445,CNP0327657,O=C1NC(=NC=2NC=C(NC12)C(S)=C(S)C(O)COP(=O)(O)O)N
454,CNP0230693,O=C(O)C1C2C3(OC(=O)C2(C)C(O)C=C3)C4CC(O)C5(O)C(=C)C(O)C14C5
456,CNP0242430,O=C1OCC(=C1)C2C(O)CC3(O)C4CCC5CC(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8)C(O)C7)C(O)C6)CCC5(C)C4CC(O)C23C
461,CNP0320241,O=C(O)C1OC2C(O)C(OC2C(O)C1O)N3C=CC(=O)NC3=O
462,CNP0217825,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C1=C(O)C=C(OC5OC(CO)C(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C4CC=C(C)C)C=7C=CC(O)=CC7
469,CNP0312541,O=C1OC(CC(=C1C)C)C(C2=CCC3C4CC5OC65C(O)C=CC(=O)C6(C)C4CCC23C)C
470,CNP0139915,OCC1OC(OCC2OC(OC3CCC4(C5=CCC6(C)C7C(O)CC(C(C)C)C7(CO)CCC6(C)C5C(O)CC4C3(C)C)C)C(O)C(O)C2O)C(O)C(O)C1O
473,CNP0297546,O=C1C2=CC=C3C(=C2C(=O)C4=C(O)C(=CC(OC)=C14)CC5=CC(OC)=C6C(=O)C7=CC=C8C(=C7C(=O)C6=C5O)C(O)CC(C)C8)C(O)CC(C)C3
477,CNP0263430,OCC1OC(OC2CC3(C)CCC(CC3C(=C)C2O)C(OC4OC(CO)C(O)C(O)C4O)(C)C)C(O)C(O)C1O
482,CNP0246725,O=C(SC)NCC1=C(O)C=C(O)C2=C1OC(C3=CC(O)=C(OC)C(O)=C3)C(O)C2
485,CNP0158679,O=C(O)C1(C)CCCC2(C=3C(O)=CC=C(C3CCC12)C(C)C)C
489,CNP0141266,O=C(OC)C=1C(O)=CC(O)=CC1OC=2C(=O)C(=C(C(=O)C2OC)CC=C(C)C)CC=C(C)C
492,CNP0254806,OC1=CC=C2OC3=C4OCOC4=C(OC)C=C3CCC2=C1
495,CNP0198754,OC=1C=C(C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=2C(=CC=C(C2C)C)C)C)C)C)C)=C(C1C)C)C
500,CNP0261141,O=C(OCC1OC(OC2C(O)C(O)C(OC=3C(=O)C=4C(O)=CC(O)=CC4OC3C=5C=CC(O)=C(O)C5)OC2C)C(O)C(O)C1O)C
508,CNP0158486,OC1C(O)C(C)(C)C2CCC3C4(C)CCC(C(C)CC=CC(O)(C)C)C4(C)CCC53CC25C1O
513,CNP0263169,C(=C(C)CC)CCC
515,CNP0162899,O=C1C=2OC(C(O)C2C(=O)C=3C=CC=CC13)C(O)(C)C
516,CNP0234157,BrC=C1C=CC2(CC1)C(O)(C)CC(Br)CC2(C)C
521,CNP0192684,O=C(O)C=1C(O)=CC=CC1OC
527,CNP0077608,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(OC3OCC(O)C(O)C3O)C2O)CCC4(C)C1CCC5(C)C4CC=C6C7CC(C)(C)C(OC(=O)C(=CC)C)C(OC(=O)C(=CC)C)C7(CO)C(O)CC65C
529,CNP0385889,N=1C=2C=CC=CC2C=C3C1C=4C=CC=CC4N3C5=C6N=C7C=CC=CC7=C6N(C8=CC=CC=C85)C
531,CNP0225484,O=C1OC(C)C2(O1)CC(OC(OC3C(C=CC(=O)OC(C)C(C=CC=CC(=O)C(C)CC3C)COC4OC(C)C(O)C(OC)C4OC)C)C2O)C
535,CNP0222200,OCC(=CCCC(=CCCC1=COC=C1)C)C
536,CNP0317156,O=S(=O)(O)ON=C(SC1OC(CO)C(O)C(O)C1O)CCCC=2C=CC=CC2
538,CNP0142196,OCC1OC(OC2CCC3(C)C4CCC5C(CCC5(C)C4(C)C(O)CC3C2(C)C)C(O)(C)C(O)C=CC(OC)(C)C)C(OC6OC(C)C(O)C(O)C6O)C(O)C1O
540,CNP0399288,O=C1C(=COC2=CC(O)=C3C(OC(C)(C)CC3)=C12)C=4C=CC=5OC(C)(C)CCC5C4
541,CNP0196102,O(C=CC1CCC(C)CC1)C
545,CNP0108318,O=C1C2=C3C4=CC=CC=C4N5C3=C6C(C=7C=CC=CC7N6C8(OC5CC(=NO)C8OC)C)=C2CN1COC(C)C
553,CNP0254975,O=C(OC1CC(=CC(OC)C(OC)C2C(O)OC13C2CC3(C)C)C)C
558,CNP0326442,C=CC(=CCC1C(=CCC2C(C)(C)CCCC12C)C)C
560,CNP0320143,O=C1OC(C)CC(=O)OC(C)CC(=O)OC(C)CC(=O)OC(C)CC=2C=C(O)C=C(O)C2C(=O)OC(C)CC=3C=C(O)C=C(O)C13
561,CNP0132388,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCCCCCCC
567,CNP0205647,O=C(O)C1(O)CC(O)C(O)C(O)C1
571,CNP0366763,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(NCC(C)CC7)C(CO)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9OC%10OCC(O)C(O)C%10O
572,CNP0436913,O=C1NC(CC2=CC=C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(OC8OC(CO)C(OC9OC(CO)C(OC%10OC(CO)C(OC%11OC(CO)C(OC)C(O)C%11O)C(O)C%10O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C=C2)C(C1=O)(C)C
583,CNP0078075,O=C1C(=COC2=CC(OC)=CC(OC)=C21)C=3C=C(OC)C(OC)=CC3C(C=C)(C)C
587,CNP0330975,O=C1NC(C(=O)N(C)C(C(=O)NC(C(=O)N(C)C1CC2=COC=C2)C(C)C)CC3=COC=C3)CC(C)C
591,CNP0301181,OC1=CC=C2C(OC(C3=CC=C(O)C(O)=C3)C(OC4OCC(O)C(O)C4O)C2)=C1
592,CNP0280674,O=C1OCC2OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4OC=5C=C6C(=O)OCC7OC(OC(=O)C8=CC(O)=C(O)C(O)=C8)C9OC(=O)C%10=CC(O)=C(O)C=%11OC%12(O)C(C(=CC(=O)C%12(O)O)C(=O)OC7C9OC(=O)C%13=CC(O)=C(O)C(O)=C%13C6=C(O)C5O)C%11%10)C(OC(=O)C%14=CC(O)=C(O)C(O)=C%14C%15=C(O)C(O)=C(O)C=C1%15)C2OC(=O)C%16=CC(O)=C(O)C(O)=C%16
600,CNP0161425,O=C1C=2C(O)=C(C(OC)=CC2OC(C=3C=CC(O)=CC3O)=C1CC=C(C)C)CC=C(C)C
604,CNP0351388,O=C(OC1C(=CCC2OC3(OC(C(=CC)C)C(C)CC3O)CC(OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC1C)C45O)C2)C)C(C)C
616,CNP0266689,O=C1OC(C=CC(O)(CCN)C(OP(=O)(O)O)CC(O)C=CC=CC2CCCC(OC(=O)CCC(C)C)C2)C(C=C1)CC
617,CNP0084420,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCC=CCC=CCC=CCC=CCC
618,CNP0073501,O=C1OC(C)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(O)CO)CC(C)C)C)CC(C)C)CC(C)C)C(C)CC)CCCNC(=N)N)CC(C)C)CC(C)C)C(C)C)CCCCN)CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1CCCCN)CCCCN)CO)CC(C)C
619,CNP0278695,O=C(O)CCC12CC32CCC4(C)C(CCC4(C)C3CCC1C(=C)C)C(C)CCC(O)C(=C)C
621,CNP0231662,O=C1C=2C(OC3=CC=C(OC)C(OC)=C13)=CC=C(O)C2OC
632,CNP0130052,OC1=C(OC)C=C(C=C1OC)C(O)C(OC2OC(CO)C(O)C(O)C2O)CO
633,CNP0221124,OCC1OC(OC2CC3(C)C4C=CC56OC4(CC6=CC(O)C(O)C5(C)C)CCC3(C)C2C7(OC(CC7)C(O)(C)C)C)C(O)C(O)C1O
636,CNP0253032,N=1C=CSC1C2(N=C(SC2)C3(N=C(SC3)C4(N=C(SC4)C(C)C)C)C)C
639,CNP0197729,O=C1OC2CC3C4(O)C=CCN5CCCC2C54CC13C
661,CNP0286262,O=C(OC)C1=CN2C=3C=CC=CC3C4(O)CCN5CC(=CC)C1CC5C24O
662,CNP0293643,O=C(OC1C(OC2OC(C)C(O)C(O)C2O)CC3(C)C(C(=CCC3C1(C)C)C)CCC(=CCO)C)C(=CC)C
664,CNP0354040,O=C(OC)C1N(C(=O)CC1)C
667,CNP0103626,O=C1C2=CC(O)=CC=C2OC=3C=C(C=C(OC)C13)CO
670,CNP0296659,O=C(OC1CC2C(=C)C(=O)C3(CC(O)C4C(C)(C)C(O)CC(OC(=O)C)C4(C)C13)C2)C
671,CNP0226484,O=C(OC1(C)CCC(O)C2CC3OC(=O)C(C)C3C(=C)C21)C(=C)CO
674,CNP0252687,ClCC(Cl)C1=CCC(Br)C(C)(C)C1Cl
677,CNP0269646,O=CC1(C)CCCC2(C3=CC=C(C=C3C(O)CC12)C(O)(C)C)C
681,CNP0351401,O=C1OC(C(C)C(O)C(C)C(O)C(C)C(OC2OC(C)C(OC)C(OC(=O)C3=CC=C(O)C(O)=C3)C2)CC)C(C)C4OC4C(O)CCCC(O)CC(OC(=O)C)CC5OC(O)(C(=O)C(O)C(C)CCCC(C)C(O)CC(O)C(C=C1)C)C(O)C(O)C5
685,CNP0113523,O=C(O)C12CCC3(C(=CCC4C5(C(=CC(C)(C)C5CCC43C)CO)C)C2C(O)C(C)(C)CC1)C
694,CNP0275507,O=C1OC(=CC(OC)=C1)CC(=CCl)CNC(=O)CCC=CCC(OC)CCCCCCC
710,CNP0345058,FC=1C=CC(=CC1)C2=C(F)C(OC3=CC(=CC(=C32)C)NSC)(C)C
716,CNP0260416,O=C(O)C(CCC(=C)C(C)C)C1C(O)CC2(C3=CCC4C(C3=CCC12C)(C)CCC(O)C4(C)C)CO
724,CNP0315195,O=CNC1=C(N=CN1C2OC(COP(=O)(O)O)C(O)C2O)C(=O)N
733,CNP0285595,O=C(O)CCCCCCCC=CC(O)C#CC(O)CCCC
736,CNP0376852,O=C1OC(C=C(C)CCC=C(C)CCCC(=O)C)C(C1=C)CCO
741,CNP0141393,O(C=1C=CC=CC1OC)C
754,CNP0144916,O=C(OC1(C(=O)C=C2C=C(OCC2C1O)C=CC)C)C=3C(OC)=C(Cl)C(O)=C(Cl)C3C
764,CNP0112080,O(C=1C=C2C(=CC1OC)C3C(OC2OC)CC=C4CCN(C)C43)C
767,CNP0140939,OC1C2(O)OCC3=C2C4OC1(C)CCC=C(C)CCC3(C)C(C)C4
768,CNP0237754,OC12CCC3(C)CC(C)(C)C(CCC1C)C32
773,CNP0187652,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(C)C(O)C(O)C3O)=C(OC=4C1=C(O)C=C(OC5OC(CO)C(O)C(O)C5O)C4CC=C(C)C)C=6C=CC(O)=CC6
775,CNP0285338,O=C(OCC1C(O)CC2C(=COC(OC(=O)CC(C)C)C21)COC3OC(CO)C(O)C(=O)C3OC4OC(C)C(O)C(O)C4O)C
778,CNP0436941,[O-][NH+](C=CC(O)CCCCC)NC(COC)C(O)C
784,CNP0302207,OC=1C=NOC1
787,CNP0110289,OC=1C=CC=CC1CCO
789,CNP0249743,O=C1C2=C(O)C(=C(O)C=C2OC3=CC(O)=C(OC)C(=C13)CC=C(C)C)CC=C(C)CCC=C(C)C
790,CNP0227868,O=C1OC2C=C(C)C(OC3OC(CO)C(O)C(O)C3O)CC=C(C)C(O)CC2C1C
792,CNP0281144,O=C(OC)C1=CC=C(O)C(=C1)CC(O)C(O)(C)C
795,CNP0239177,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCCCCC
804,CNP0379685,O=C(OC1CC2(C)C3CC(C)(C)CC3(O)C=C(CO)C12O)C=4C(O)=CC(O)=CC4C
809,CNP0345520,O=C(OC)C=1C=CC=CC1OCC(=O)NCCC=2C=CC=CC2F
821,CNP0151471,O=CNC1=CC=CC(C(=O)NC2C(=O)OC(C)C(OC(=O)C=3C=CC=CC3)C(C(=O)OC2C)CC)=C1O
822,CNP0073491,O=C1NC23C(=O)N4CCCC14CC2C(C=5NC=6C=7C=CC(OC7C=CC6C5C3OCC)(C)C)(C)C
826,CNP0199905,O=CC1=CC(OC)=C2OC(C=3C=C(OC)C(OC)=C(OC)C3)=C(C2=C1)C
843,CNP0332993,O=C1NCCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CC1
844,CNP0200142,O=C(C1=CC2=CC=C3C(=C2C=C1O)CCCC3(C)C)C
