,coconut_id,unique_smiles
123341,CNP0183994,O=C1C(C=2C=COC2C)CCC3C1CC=C4CC(OC5OC(C)C(O)C(O)C5)C(O)CC43C
123342,CNP0406711,O=C(OC1CC2N(C)C1CC(OC(=O)C3C(C(=O)OC4CC5N(C)C(CC5)C4)C(C=6C=CC=CC6)C3C=7C=CC=CC7)C2)C
123348,CNP0190829,O=C1OC2=C(C=C1)C=CC(OC)=C2CC(=O)C(=C)C
123349,CNP0233591,O=C1C=C(OC=2C=3C(=O)C4=C(O)C=C(C=C4C(=O)C3C=C(C12)C(C(=O)OC)C5OC(C)C(O)C(OC)C5O)C6OC(C)C(OC7OC(C)C(O)C(OC)C7)C(NC)(C)C6)C8(OC8C)C
123354,CNP0325709,O=C1C=CN(C(=O)N1)C2OC(=CNC(=O)C(NC(=O)C(NC(=O)NC(C(=O)O)CC=3C=CC=C(O)C3)C)C(N(C(=O)C(N)CC=4C=CC=C(O)C4)C)C)CC2O
123358,CNP0244318,O=C1CCC2C3(C)CCC4(C)C5CCC(C(C)C)C5(C)CCC4(C)C3CCC2(C)C1(O)C
123364,CNP0209762,O=C1C=C(C)CCC1
123365,CNP0449740,O=C(O)CCC=1C=C(O)C=C(OC2OC(C(=O)O)C(O)C(O)C2O)C1
123372,CNP0112300,O=C(C(=C)C)CCC(OC1OC(CO)C(O)C(O)C1OC2OC(CO)C(O)C(O)C2O)(C)C3CCC4(C)C3C(O)CC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC54C
123379,CNP0215256,O=C1C(C(=O)C(N1C)C)=C(O)CCCC(C)CCCCCCC
123381,CNP0132607,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)CC(C(=O)CC(O)C)C)C
123382,CNP0300734,O=C1C(O)=C(C(=O)C=2C=CC=CC12)C=3C(=CC=C4C(=O)C=5C=CC=CC5C(=O)C43)C
123389,CNP0119014,O=C(O)CNC(C=1C(O)=CC=C2NC3=C(C21)CC(NC3C)C(=O)O)C
123391,CNP0319313,O=C(O)CCCCCCCCCCCCCC(C)C
123392,CNP0205209,C#CC#CC#CC1OC1CO
123393,CNP0368958,O=C(O)C(C)CCCC(C)C1CCC2(C)C3CCC4C(C(=O)CCC54CC35CCC12C)(C)C
123394,CNP0208278,O=C(OC)C1C(C(=O)C(O)(C(=O)OC)C)(C(=C)CC2C3(C)CCC(O)C(C)(C)C3C(=O)C(O)C12C)C
123397,CNP0301902,O=C(OC)C(=C)C1CCC2(C)C(OC(=O)C(O)C(C)C)CCC(O)(COC3OC(CO)C(O)C(O)C3O)C2C1O
123400,CNP0074517,O=C(OC1(C(=O)C)CCC2C3C=C(C4=CC(=O)CCC4C3CCC21C)C)C
123408,CNP0234526,O=C1OC=2C=C3OC=CC3=C(OCC(O)C(OC(COC=4C=5OC=CC5C=C6C=CC(=O)OC46)C(O)(C)C)(C)C)C2C=C1
123409,CNP0320350,O=C1C=2NC=3C=CC=CC3C2C4C(=C)C(C(=CC)CN4C)C1
123410,CNP0245046,O=C1OC2CC(C)C34OOC(OC3CC2C1=C)(C=C4)C
123412,CNP0076268,C=CC=CCCCCCCCC=CCCCCCC
123416,CNP0297689,O=C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1OP(=O)(O)O)CCC(C)C4CCC5C6C(O)CC7CC(O)CCC7(C)C6CCC45C
123417,CNP0072359,O=C1C(=C(C(O)C1(C)CC)C(C)CC)CC
123418,CNP0275096,O1C2=CC=C(C=C2)CC3NCCC4=CC(OC)=C5OC=6C=C7C(=CC6OC5=C43)C(NCC7)CC8=CC=C(OC)C1=C8
123420,CNP0165372,O=C(O)C=1C=C(C=2C=CC(O)=CC2)C=3OC=4C=C(O)C(OC)=CC4C3C1
123422,CNP0086476,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C4OC(C5=CC=C(OC)C(O)=C5)C(OC4=C3)CO)C1O
123423,CNP0320819,O=C(C=CC1=CC=C(O)C=C1)C2=C(O)C(=C(O)C=C2OC)CC(O)C(=C)C
123426,CNP0202668,O=C(OC)C1=CCC(CC1)C(C)CC(=O)CC(C)C
123429,CNP0343421,O=CC=1C(O)=CC(=O)C2=NC=3C(=CC=C(O)C3NC21)C(=O)OC
123431,CNP0424670,O=C(OCC(C1=C2C(OC3OC(COC(C=C)(C)C)C(OC(=O)C)C(O)C3O)C(O)C(C)C4C(=CC2(C)C(OC(=O)C)C1)C(COC)CC4)C)C
123445,CNP0213635,O=C1C=2NC=C3C=4C=CC=CC4N=C(C=5NCCC(=O)C15)C32
123448,CNP0278380,OC1COC(OC2CCC3(C)C(CCC4(C)C3CCC5C6C7(OCC(C=C(C)C)C6(O)C)OCC54C7)C2(C)C)C(O)C1O
123455,CNP0189819,O=C1OC2CC(C)(CC2C3(O)C(O)CC4C5CCC6(O)C(O)C=CC(=O)C6(C)C5CCC43C)C1(O)C
123457,CNP0142595,O=C1OC2C(C1=C)C(OC(=O)C(C)CC)CC3(O)COC4(O)C5OC5(C)C2C43
123458,CNP0241228,O=C(C=CC=1C=CC=CC1C=CC)NC2C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)NC(O)C(=O)NC(C(=O)NC(C(=O)OC2C)C(O)C(C)C)CC(C)C)CC4=CNC=5C=CC=CC54)C(C6=CC=C(OC)C=C6)C)C(O)C=7C=CC=CC7)CC(=O)O)C
123459,CNP0249717,O=CC1CCC2C(C(=O)CCC2(C)C1CCC(=CC(=O)O)C)(C)C
123463,CNP0074288,N#CC1=C2C3=CN=C(N)C(OC(C4=CC(F)=CC=C4C(=O)N(C)CC2=NN1C)C)=C3
123465,CNP0073519,O=C(NC(C(=O)N1CCCC1CO)CC=2C=CC=CC2)C
123469,CNP0251262,CCCCCCCCCCCCC
123479,CNP0186610,O=C1OC(C)CC(C1)C2(C(=O)NC(C2=O)=C(C)C)CC=CCC(O)C
123480,CNP0212755,O=CC=1C(=C(O)C(O)=C2C1C(O)C3C2(C)CCCC3(C)C)C(C)C
123482,CNP0340094,O=C(OC1C(O)C(O)C(OC2=CC(OC)=CC=C2C(=O)C)OC1COC3OCC(O)(CO)C3O)C4=CC(O)=C(O)C(O)=C4
123484,CNP0413410,O=C1OC(C)C(O)C=C1C(Cl)C(O)C
123490,CNP0382771,O=C1NC(C(=O)N2CC(O)CC2C(=O)NC(C(=O)N3CC(O)CC13)CC(C)C)CC=4C=CC=CC4
123494,CNP0387480,OC1CC(O)(C)CCC1C(C)C
123495,CNP0321973,O=CC12CCC3C(CC=C4CC(OC5OC(CO)C(O)C(O)C5OC6OC(C)C(O)C(O)C6O)CCC43C)C2CC7OC(O)C(C=C(C)C)C(C)C71
123496,CNP0283966,OC1=CC=C(C(OC)=C1)C2COC3=C4C=CC(OC4=CC=C3C2)(C)C
123498,CNP0424671,OC=1C=C2C(=CC1OC)C(N(C)CC2)CCC3=CC=C(OC)C=C3
123500,CNP0134043,OC1=CC2=C(OC3CC2(C)C(C)(C)C3O)C=C1C
123504,CNP0449750,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1C=CC3=CC=C[NH+](C3)CCO
123505,CNP0142352,O=C1N(C)C(CO)C2(O)OC(C)C3C4C=CC5CC(C)CCC5C4(C(=O)C132)C
123510,CNP0321375,O=C(OC1C2C(=C)CCCC2(C)CCC1C(C)C)C=CC3=CC=C(O)C=C3
123516,CNP0149182,N#CC1C=2C(=CC(=C3NC=4C=CC=CC4C32)C)CC(Cl)C1(C=C)C
123520,CNP0171609,O=C(C=1C(O)=CC=C(C1O)C2C=3C(O)=CC=CC3OC(C)C2)CCC
123522,CNP0312618,O=C(O)C=CC1=CC=C(O)C=2OC(C3=CC=C(O)C(O)=C3)C(C(=O)OC4CC(=CC(O)C4O)C(=O)O)C12
123524,CNP0191683,O=C1C=C(OC2=CC(O)=CC(=C12)CC(=O)C)CO
123531,CNP0218611,O=C(O)CCC(NC(=O)CCCCC)C(=O)NC1C(=O)NC(C(=O)NC2C(=O)N(C(O)CC2)C(C(=O)N(C)C(C(=O)NC(C(=O)OC1C)C(C)C)CC3=CC=C(O)C=C3)CC(C)C)CCCN=C(N)N
123538,CNP0394094,O=C(NC1OCOC2C1OC(CC(O)CO)C(C)(C)C2OC)C(O)C3(OC)OC(C)C(C(=C)C3)C
123540,CNP0343585,O=C1OC(C)C(NC(=O)C(NC(=O)C(NC(=O)CCCNC(=O)C(NC(=O)C(NC(=O)CC(O)CCCCCCC(C)C)CS(=O)(=O)O)CC(C)C)CC2=CN=CN2)C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1C(O)C)C)CC3=CN=CN3)C(O)C
123549,CNP0163257,O=C(O)CCCC=CCCCCCC
123555,CNP0161799,O=C(OC1C=C2C(=O)OC(OC)C2C3(C)CCCC(C)(C)C13)C=CC=4C=CC=CC4
123560,CNP0211703,O=C(O)CCCCCC=CC(O)C#CC(O)CCCC
123562,CNP0324606,O=C(O)C1(CC)C2C(C(=O)C(CC)C2C(=CC1(C=CC=3C=CC=CC3)CC)CC)C
123564,CNP0259212,O=C1C2=CC=C(O)C(=C2OC(C3=CC=C(O)C=C3)C1)CC=C(C)CCC=C(C)C
123566,CNP0272583,O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(OC4OC(CO)C(O)C(O)C4O)=C(C3O)CC=C(C)C
123567,CNP0353315,O=C1OC(C(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N2CCCC2C(=O)N(C)C(C(=O)NC(C(=O)N3CCCC3C(=O)N(C)C(C(=O)N4CCCC4C(=O)N(C)C(C(=O)NC(CCC)C1C)CC=5C=CC=CC5)C(C)C)C(C)CC)C(C)C)C(C)C)C(C)C)C(C)C)C)C(C)C
123580,CNP0189915,OC1=CC=C(C=C1OC)C2OC=3C=C(OC)C=C(OC)C3CC2O
123581,CNP0074728,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC
123591,CNP0250202,OC1=CC=C(C=C1)CC=2C(OC)=CC(O)=C3C=4C=CC(O)=C(C4CCC32)CC=C(C)C
123592,CNP0081114,O=C(OC1C(OC(OC2CC(OC(C)C2O)OC3CC(OC(C)C3O)OC45C(=O)C(C(=O)C)=C(O)C(OC)C5CC6=CC7=CC(OC8OC(C)C(O)C(OC9OC(C)C(OC)C(O)C9)C8)=C(C(O)=C7C(O)=C6C4=O)C)CC1(O)C)C)C
123593,CNP0287993,O=C1C2=C(CCC3C2(C)CCC(O)C3(C)C)C4(C)CCC(C(C)C(O)CC=C(C)C)C4(C)C1
123597,CNP0362782,O=C(OCC1OC(NC2=NC3C(=O)NCC(O)C3N2)C(NC(=O)CC(N)CCCNC(=O)CC(N)CCCNC(=O)CC(N)CCCNC(=O)CC(N)CCCNC(=O)CC(N)CCCN)C(O)C1O)N
123598,CNP0232602,O=C1C(O)=C(C(=O)C2=CC=C3OC(C=CC3=C12)(C)CCC=C(C)C)C=4C(=O)C5=CC=C6OC(C=CC6=C5C(=O)C4C=7C(=O)C8=CC=C9OC(C=CC9=C8C(=O)C7O)(C)CCC=C(C)C)(C)CCC=C(C)C
123599,CNP0330469,C(=C1CCCC1(C)C)C
123605,CNP0213395,O=C1OC(C(=O)N2CCCC2C(=O)NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)NCC1)CC(C)C)C(C)C)CC3=CC=C(O)C=C3)CC(C)C
123607,CNP0359804,OC1(C)CC2(OC)OC(OC)C3=CCC4C(CCC4(C)CC1C32)C(C=CC=C(C)C)C
123616,CNP0143658,OC1=C(C(=C(C=2C=C(C)C(C12)C)C)CCO)C
123619,CNP0168162,O=CC1=C(O)C(=C(O)C(Cl)=C1C)CC=C(C)CCC2(C)C(C(=O)CCC2C)C
123622,CNP0189128,O=C1OC(C)C2(O1)CC(OC(OC3C(C=CC(=O)OC(C)C(C=CCCC(=O)C(C)CC3C)COC4OC(C)C(O)C(OC)C4OC)C)C2O)C
123629,CNP0148552,OC1=CC(C=CC=2C=CC=CC2)=CC(O)=C1C3CC(C)CCC3C(=C)C
123631,CNP0106479,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)CCCCCCCC=CCC=CCC=CCC
123640,CNP0202102,O=C(N)CCC(NC(=O)CN)C(=O)NCCCCC(N)C(=O)NC(C(=O)O)C
123642,CNP0164765,O=C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1OP(=O)(O)O)CC(O)CCCCCCCCC
123644,CNP0177991,O=C(OCCCCCC(C)C)C=1C=CC=CC1C(=O)OCCCCCC(C)C
123646,CNP0239317,O1C=2C=C3OC(C)(C)CC3=CC2C4OC=5C=CC=CC5C4C1
123647,CNP0217243,O=C(O)C=1C=CC=C(O)C1
123650,CNP0222581,O=C(O)C(NC(=O)C(NC(=O)C(N)CCCCNC(=O)C=1C=CC=C(O)C1O)CCCCNC(=O)C=2C=CC=C(O)C2O)CC3=CNC=4C=CC=CC43
123655,CNP0424672,OCC1OC(OC2CC3C4(C)CC(O)C(C5(OC(CC5)C(O)(C)C)C)C4(C)CCC63CC76CCC(OC8OCC(O)C(O)C8OC)C(C)(C)C27)C(O)C(O)C1O
123657,CNP0329185,O=C(O)C1C2OC(C=CC2=O)(CO)C1C3=CC=C(O)C=C3
123659,CNP0196124,O=C(O)C1CCC2C(=C)C(C)(C)C3CCC12C3
123666,CNP0313483,O=C(OC1CC2C(=C)C(O)C3(CC(O)C4C(C)(C)C(OC(=O)C)CC(O)C4(C)C13)C2)C
123685,CNP0089996,OC1OCC2=CC(OC)C3C(C)(C)CCCC3(C)C21O
123688,CNP0265713,O=C1C2=CC(C=C)(C)CCC2C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C(C)(C)C3C1
123689,CNP0310906,O=CC(=C)C1C(C=O)C(=C)CCC2C1C2(C)C
123697,CNP0073623,O=C1NC2(NC=3C=CC=CC13)C4=COC(=C4C(=O)C5=C(O)C(O)=C(O)C=C52)C
123705,CNP0343745,O=C1OC(=CC(O)=C1)CC=2OC3=CC(O)=CC(=C3C(=O)C2)C
123709,CNP0212445,OCC1OC(OC(C)(C)C(O)CCC(C)C2CCC3(C)C4C(=CCC23C)CC56OC4CC5C(C)(C)C(O)CC6O)C(O)C(O)C1O
123715,CNP0261880,O=C1CC2(C)C3C(=CCC2C(C)(C)C1O)CC(C)(CC3)C(O)CO
123720,CNP0424673,O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C1N(N=CCC1)C(=O)C(NC(=O)C(NC(=O)C(N)(CCO)CCO)C)C(N)C)CC)=C(C)CC)CO
123724,CNP0228434,O=C1OC=C(C=C1)C2CCC3(O)C4CCC5(O)CC(O)CC(OC(=O)C)C65C(O)OC(CC23C)C46
123725,CNP0332727,O=C1OC(=C(C=C1)CCCC)C
123726,CNP0073739,O=C(O)C(NC(=O)C1=C(O)C=2C3=C(O)C=4C(=O)C=5C=C(O)C=C(O)C5C(=O)C4C=C3C(O)C(O)C2C=C1C)C
123727,CNP0449768,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)=CC(O)=C12)C=5C=CC=CC5
123738,CNP0424674,O=C1OC2CCN3CC=C(COC(=O)C(O)(C)C(O)(C)C1C(O)(C)C)C32
123739,CNP0449770,O=C1C=2C=C(F)C=CC2N=C(N3N=CN=C3)N1C4=CC=C(Cl)C=C4Cl
123743,CNP0108007,O=C(OC)C1C2C(=CC)CN(C)C1CC=3C=4C=CC=CC4NC3C(C5=CC6=C(C=C5OC)NC7=C6CCN8CC9CC(CC)C8C7(C(=O)OC)C9)C2
123745,CNP0449773,O=NN(O)CCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CC(O)CCCCCCC)C(O)C(=O)O)CO)C(O)C)CCCN(O)N=O)C)C(=O)O
123749,CNP0266506,O=C(C1=NCCC=2C=3C=CC=CC3NC12)C4=CN=CN4C
123751,CNP0344401,N#CC(=C)COC(=O)CC1OC(O1)C
123752,CNP0122195,O=C(OC1CC2C3(C=CC(=O)C(C)(C)C3CC(O)C2(C)C4C(=O)CC(C5=COC=C5)C14C)C)C(C)C
123756,CNP0138024,O=C(C=CC=1C=CC=CC1)C=2C=C3C(OC(=O)CCCC4OC(O)(C=CC=5C=CC=CC5)CC3C4)=CC2O
123768,CNP0279824,O=C1OC(C2=CCC3(C)C(CC4(C(=O)C5(O)C(OC(=O)C53C4=C)C)C)C(O)(C2=C1)C)(C)C
123772,CNP0074133,O=C1OC(C(C)C1)C2(OC3=C(C=CC(O)=C3C(=O)C2)C4=CC=C5OC6(C(=O)OC)C(C(=O)CC(C)C6O)=C(O)C5=C4O)C(=O)OC
123773,CNP0162272,O=C1OC2C(=CC3C(C2)C13C)C
123777,CNP0155791,O=C1OCC2(OC34C(O)C2C(=O)C(O)C4(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C(C)C(C5=NC=CC=C15)C)C3(O)C)C
123779,CNP0422954,O=C(OC1OCC(O)C(O)C1OC2OC(C)C(OC3OCC(O)C(OC4OCC(O)(CO)C4O)C3O)C(OC5OCC(O)C(O)C5O)C2O)C67CCC(C)(C)CC7C8=CCC9C%10(C)CC(O)C(OC%11OC(CO)C(O)C(OC%12OCC(O)C(O)C%12O)C%11O)C(C)(CO)C%10CCC9(C)C8(C)CC6
123781,CNP0191608,O1OC23OC1CC4C(C)(CCC5(C)C6CC(C)(C)CCC6(C)CCC45C)C3CCCC2(C)C
123783,CNP0318168,O=C(N)NC=C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(N)CCCN)CNC(=O)C(NC1=O)C2NC(=NCC2)N)CO)CO
123789,CNP0389886,O=C(O)CC1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C(NC(=O)C(NC1=O)CC(C)C)C(C)CC)CCCCCCCCCCCC)CCC(=O)N)CC(C)C)CC(C)C)C(C)C
123790,CNP0295966,O=C(O)C=C(C=CC1(O)C(OC2OC(C)C(O)C(O)C2O)(C)CCCC1(C)C)C
123795,CNP0424675,O=C(OCC1OC(OC=2C(=C(O)C(C(=O)C(C)CC)=C(OC3OC(CO)C(O)C(O)C3O)C2C)C)C(O)C(O)C1O)C4=CC(O)=C(O)C(O)=C4
123800,CNP0201959,O=C1OC(CCCCC)CCC(C)CCCCC(=O)N(C)C1CC2=CC=C(OCC=C(C)C)C=C2
123805,CNP0250066,O=C(OC(C)C)CC
123806,CNP0220783,OC1=CC=C2C(OC(C3=CC(O)=C(OC)C(OC4OC(CO)C(O)C(O)C4O)=C3)CC2)=C1
123814,CNP0302789,O=C(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C34CCC(C(=O)C4C5=CCC6C7(C)CC(O)C(O)C(C)(C)C7CCC6(C)C5(C)CC3)(C)C
123841,CNP0296272,O=C1OC2C(C1=C)C(OC(=O)C)CC(=C3CC4OC4(C)C32)C
123842,CNP0329479,O=CC(=CCCC(=CCO)C)CCCC(C(=O)C=CC(O)(C)C)C
123844,CNP0235300,O=C1OCC=2C(OC3OC(CO)C(O)C(OC)C3O)=C4C=C(OC)C(OC)=CC4=C(C=5C=CC=6OCOC6C5)C12
123847,CNP0061354,O=C1OC(O)C=C1CCC2(C)C(C)CCC3(C)C2CC(O)C(O)C43OC4
123849,CNP0409565,O=C(C=1C=C(Cl)C=C(Cl)C1O)C=2NC(Cl)=C(Cl)C2Cl
123851,CNP0273498,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C=4C(O)=CC(O)=C5C4OC(C6=CC=C(O)C(O)=C6)C(OC7OC(CO)C(O)C(O)C7O)C5)C1
123852,CNP0359905,O=C1OC(COP(=O)(O)O)C(O)C(O)C1O
123853,CNP0353126,O=C1C2=C(O)C=C(C(O)=C2C(=O)C3=C1C4=C(O)C=5C(O)=CC=C(O)C5C(=O)C4=C3CC=C(C)C)C(O)CC=C(C)C
123854,CNP0168405,O=C1C=CCC2C(C=CC(=O)C=3C(=O)NC(C3O)C(O)CCN1)CC4C2C=CC5C(CC)C(C)CC54
123855,CNP0129084,O=C1C=2C=CC=CC2N=C3C(N=C(O)C(N13)CCC(=N)O)=CCC
123856,CNP0197912,O=C(C=C(C)C)N(C)C1CCC2(C)C(CCC3C4CCC(C(N(C)C)C)C4(C)C(O)CC32)C1
123859,CNP0424676,OCC1OC(COC(C)CCNC=2N=CN=C3NC=NC32)C(O)C(O)C1O
123861,CNP0351323,O=C1OC(C=CC(=CC=CC=CC=2C=NC=CC2)C)=CC(OC)=C1C
123871,CNP0342663,O=C(O)CCC(NC(=O)C(NC(=O)C1N=C(SC1)C(N)C(C)C)CC(C)C)C(=O)NC(C(=O)NCCCCC2NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCCN)C(C)C)CC=3C=CC=CC3)CC4=CN=CN4)CC(=O)O)CC(=O)N)C(C)CC
123875,CNP0315013,O=C1OC2(C(=O)C=C3C=C(OC=C3C2=C1C(=O)CCCCCCCCC)C)C
123893,CNP0112459,OCC1OC(OCC2OC(OC(C=CCC(O)(C)C)(C)C3CCC4(C)C3C(O)CC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(C)(C)C6CCC54C)C(O)C(O)C2O)C(O)C(O)C1O
123894,CNP0119930,OC1=CC=C(C=C1OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)CC=C
123895,CNP0194902,O=C(OC1CC(OC(=O)CC(C)C)C2(OC2)C3C(OC(=O)C)C4(O)C(OC(=O)C4C)C(Cl)C(=C)CCC(OC(=O)C(C)C)C13C)C
123897,CNP0073745,O=C(O)C(=C)NC(=O)C(=C)NC(=O)C=1N=C(SC1)C2=NC3C=4N=C(SC4)C5NC(=S)C=6N=C(SC6)C(NC(=O)C7N=C(SC7)C(=CC)NC(=O)C(NC(=O)C=8N=C(SC8)C3(NC(=O)C(NC(=O)C(=C)NC(=O)C(NC(=O)C(NC9C=CC=%10C(=NC(=CC%10C(O)C)C(=O)OC5C)C9O)C(C)CC)C)C)CC2)C(O)C)C(O)(C)C(O)C
123899,CNP0302236,O=C1C2=CC(=C(O)C=C2C(C)CC1)CO
123903,CNP0084122,O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC)CO)CCCCCCCCCCCC=CCC=CCCCCC
123907,CNP0112310,O=C(OC)CC(=O)N1C(=O)C2=C3C(=O)N(C=4C=CC=C(C=C2C1(C)C)C34)C
123908,CNP0234233,O=C1C=2C(O)=C(C(OC)=CC2OC3=CC(O)=C(OC)C(=C13)CC=C(C)C)CC(O)C(=C)C
123915,CNP0160390,O=C1C=C2C(CCC3(C)C(CCC23O)C(O)(C)C(O)CC(C)C(O)(C)C)C4(C)CC(O)C(O)CC14
