,coconut_id,unique_smiles
288585,CNP0255729,O=C(OC1OC(COC2OC(CO)C(O)C(O)C2OC(=O)C=CC3=CC=C(O)C(OC)=C3)C(O)C(O)C1O)C=CC4=CC(O)=C(O)C(OC)=C4
288588,CNP0082624,O=C(O)CCC=CCC=CCC=CCC(O)C=CC=CCC=CCC
288592,CNP0173780,O=C1C=C(OC=2C=3C(=O)C4=C(O)C(=CC=C4C(=O)C3C=C(C12)C)C5OC(C)C(OC(=O)C)C(N(C)C)(C)C5)C6(OC6C=CC)C
288596,CNP0193200,O=C1OCC(C=CC2C(=C)CCC3C(C)(C)CCCC23C)=C1
288600,CNP0175165,O=C1OCC(=C1)C(O)CC2(C)C(C)CCC34C(=CCCC32)C(=O)OC4
288602,CNP0185046,O=C1CC2(O)C3=CCCN4CCCC1C34CC(C)C2
288607,CNP0214401,O=C(C=CC(O)CCCC)CCC1=CC=C(O)C(OC)=C1
288608,CNP0262533,O=C1C=C(OC2=CC(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)=CC(O)=C12)C=5C=CC(O)=C(O)C5
288614,CNP0082233,O=C(O)CCC(N)C(=O)OC
288619,CNP0271594,O=C1C=C(OC2=CC(O)=CC(=C12)CCCCCCCCCCCCC(O)(C)C)CC(=O)C
288622,CNP0359344,O=C(OC1CC=C2CCN3CC4=CC=5OCOC5C=C4C1C23)C
288623,CNP0107071,O=C1C(O)=C(OC2=CC(O)=CC(OC3OC(CO)C(O)C(O)C3O)=C12)C=4C=CC(O)=C(OC)C4
288625,CNP0379037,O1C2=CC=C(C=C2OC1)CCC3=CC=C4OCOC4=C3
288628,CNP0076026,OCCCCC#CC#CCCCCO
288632,CNP0360436,O=C1C=C(OC=2C=C(OC3OC(CO)C(OC4OC(C)C(O)C(O)C4O)C(O)C3O)C(OC)=C(O)C12)C=5C=CC(OC)=CC5
288633,CNP0121950,OC=1C=C2OCOC2=CC1C3OC4=CC(OC)=CC=C4CC3
288637,CNP0362266,O=C1C=C2C3(OC1C(O3)(C)C)CCC4(C)C2(O)CCC5CC=6C=7C=C(C(=CC7NC6C54C)CC=C(C)C)CC=C(C)C
288645,CNP0257337,O=C1OC2(OC)CC(=O)C3=C(O)C(=C(OC)C=C3C2(O)CC1O)CC
288647,CNP0269588,O=C(O)CC(NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(C(=O)NC1C(=O)NC(=C)C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)C(=O)NC2C(=O)NC(C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC(C(=O)NC(CNC(C(=O)CC(C(=O)O)CC(C)C)CSC2)CC(C)C)CC(C)C)C(O)C)CC=3C=CC=CC3)C)CC=4C=CC=CC4)CCCCN)CC(=O)O)CSC1)CC(C)C)CC(C)C)CC(C)C)C)CC(C)C
288659,CNP0294738,O=C(OC=1C(=C(O)C(C(=O)OC)=C(C1C)C)C)C=2C(O)=C(C(O)=C(C2C)C)CO
288663,CNP0151927,N(=C)C1C2C=3C=4C=CC=CC4NC3C(C)(C)C2CCC1(C=C)C
288665,CNP0212074,O=C1OC(O)C2=C1CC(=C3CC(C)(C)CC3C2O)C
288666,CNP0185252,O=C1OC2CC(OC3(OC(CC)C(C)CC3)C2)CC=C(C)CC(C=CC=C4COC5C(OC)C(=CC1C45O)C)C
288669,CNP0348901,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OC(C)C(O)C(O)C4O)=C(OC5=CC(O)=C(OC)C(O)=C15)C=6C=CC(O)=C(OC)C6
288670,CNP0164891,O=C(O)C1(C)CCCC2(C)C3C(C=C(C(OCC)C3)C(C)C)=CCC12
288673,CNP0080926,O=C(O)CC1OC2(OC(C)CC(C(=O)OC)C2O)C=3C(=O)C=4C(O)=CC=CC4C(=O)C3C1O
288675,CNP0005452,O=C1OC2CC(C)C3(O)C(=C(C(=O)C3)C)CC2C1=C
288681,CNP0425969,O=C1C=CC(CC)C1CC=CCC
288687,CNP0128193,O=C1OC2CC(C)C34C=CC5(OC4CC2C13C5)C
288691,CNP0217208,O=C1C=C(C)CCC1C(=C)C
288696,CNP0400862,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(OC3OCC(O)C(O)C3)C1OC4OC(CO)C(O)C(O)C4O)COC5OCC(O)C(O)C5O)C=CC6=CC=C(O)C(O)=C6
288697,CNP0156601,OC1=CC=C(OC2OC(CO)C(O)C(O)C2OC3OCC(O)(CO)C3O)C=C1
288706,CNP0295729,O=C(NC1=CC=C(F)C=C1)C=2C=CC=CC2NC(=O)COC3=CC=C(C=C3)C(=O)C
288711,CNP0208510,O=C(OC)C1=C(OC)C(=O)C2=CC=C(O)C(=C2N1C)CC=C(C)C
288716,CNP0095595,O=C(OCCO)CC
288718,CNP0158403,O=C(O)C=1C=CC=C2OC(=NC21)CC3OC4(OC(C(C(=O)C5=CC=CN5)C)C(C)CC4C)CCC3C
288719,CNP0348296,O=C(OC1C(O)C(OC2OC(CO)C(O)C(O)C2O)OC(CO)C1O)C(C)CC
288728,CNP0466863,O=C1C=2C=CC=CC2N=C3N1C(C(=O)NC3C)CC4(O)C=5C=CC=CC5N6C(=O)C(NC64)(C)C
288736,CNP0425970,O=C1C(OC)=C(OC2=CC(OC)=CC(O)=C12)C=3C=C(OC)C(O)=CC3OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O
288738,CNP0121711,O=C(NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=C(C)CCCCCCCC)C(O)C=CCCCCCCCCCCCCCCCCC
288742,CNP0337634,O=C1C(=COC2=CC(OC(C)C)=CC=C21)C=3C=CC=CC3
288747,CNP0293773,O=C(OCC=C(COC(=O)C)CC(O)C=C(C)CCC=C(C)C)C
288751,CNP0289401,O=C(OC1C(O)C(NC(=O)CC(N)CCCNC(=O)CC(N)CCCNC(=O)CC(N)CCCNC(=O)CC(N)CCCNC(=O)CC(N)CCCN)C(OC1CO)NC2=NC3C(=O)NCC(O)C3N2)N
288752,CNP0343563,O=CNC1=CC=CC(C(=O)NC2C(=O)OC(C)C(OC(=O)CC(C)C)C(C(=O)OC2)CCCC)=C1O
288753,CNP0198274,O=CC=1C(O)=C(C(=O)CC(C)C)C=2OC3(C)C(CC2C1O)CC4CC3C4(C)C
288754,CNP0087157,O=CC=CC1=CC=C(OC(C)CC2=CC(OC)=C(OC)C(OC)=C2)C(OC)=C1
288761,CNP0296582,O=C1C=CC2=CC3(OC)OCC(C)C3(O)CC2(C)C1C
288763,CNP0281310,O=C(O)C=1C=C(C=C(OC)C1C2=CC(=O)C=3C(O)=CC=CC3C2=O)C
288764,CNP0160329,O=C1OC2C(C1=C)CCC(O)(C)C34C=CC(C)(C23)C5(C(=O)OC6C7C(=CCC7(O)C(=C)CC(OC(=O)C)C65)C)C4
288765,CNP0212144,O=C1OCC(=C1)C2OC(O)C(=CC2)CCC=C(C)CCC3=C(C)CCCC3(C)C
288773,CNP0002817,O=C1C=C(OC=2C1=C(O)C=C(OC)C2C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(OC)C4
288775,CNP0425971,O=C(O)C1=CNC=2C=C(OC3OC(COC(=O)CC(=O)O)C(O)C(O)C3O)C=CC21
288777,CNP0379208,O=C1OC(C=C1C)C2OC34C(=O)CC5(O)CC67OC(=O)CC7OC(C)(C)C6CCC5C84OC8CC3C2C
288782,CNP0325333,O=C(N)CCC1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CCCCCCCCCCC)C(O)C)C)COC1=O)CC2=NC=CN2)CCC(=O)N
288783,CNP0183408,O=CC1=CC=C(O)C(C#CC(=C)C)=C1
288787,CNP0103379,O=C1CCC2=CC=C(OC3=CC(=CC=C3OC4OC(CO)C(O)C(O)C4O)CCCC1)C=C2
288789,CNP0294686,O=C1C2=C(O)C(=C(O)C=C2OC(C3=CC=C(O)C=C3)C1O)CC4=CC=C(O)C=C4
288791,CNP0106317,O=C(OC1=C(OC)C(OC)=CC2=C1C3=C(OC)C(OC)=C(OC)C=C3C(O)C(C)C(C)C2)C(C)CC
288803,CNP0280903,O=C1C2=C(O)C=3C=CC(OC3C(=C2OC(C=4C(O)=CC(O)=CC4O)C1)CC(C(=C)C)CC=C(C)C)(C)C
288810,CNP0279552,OC(CC(=CCCC1=COC=C1)C)CC(C)CCCC2=COC=C2
288814,CNP0343111,O=C(O)CCC(=O)OC1C(OC(OC2C(OC(OC3C(OC(OC4C(N(C)C)C(O)C5OC6=C7C(=O)C=8C(O)=C9C(=C(O)C8C(=O)C7=CC=C6C4(O5)C)C(OC%10OCC(N(C)C)C(O)C%10C)CC(O)(C)C9)CC3(N)C)C)CC2(N)C)C)CC1OC)C
288829,CNP0242707,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)CCC5(C)CCC43C)C)C1(C)C)C
288838,CNP0196019,O=C(OC(C=C)C12OC(CNC(=O)C=3C=CC=CC3)C(OC1)C2O[Si](C)(C)C(C)(C)C)C=4C=CC=CC4
288840,CNP0146986,O1C2=CC=C(C=CC)C=C2C(=C1C=3C=CC=4OCOC4C3)C
288848,CNP0433976,O=C1C=CN(C(=O)N1)C2OC(=CNC(=O)C(NC(=O)C(NC(=O)NC(C(=O)O)CC=3C=CC=CC3)CCSC)C(N(C(=O)C4NCC=5C(O)=CC=CC5C4)C)C)CC2O
288851,CNP0149222,O=C(O)C1C2C(C(=O)O)(C)CC(O)CC2(C)C3CCC4C(=C)CC13C4
288872,CNP0076791,C1(=C(C)CCCCCC1)C
288882,CNP0198638,O=C(O)CCC(=CCC12OC2C(O)C(=CC1=O)C)C
288889,CNP0176687,O=C(O)C(=CC=1C(=CC(=C(C1C)CCO)C)CO)C
288891,CNP0168579,OC1=CC=C(C=C1)C2C3=CC(O)=CC=C3CC(C)C2C
288892,CNP0425972,O=C1OCC(=C1)C2(O)OC3CCC(=C)C4(C)C(OC(=O)C=5C=CC=CC5)C(OC(=O)C=6C=CC=CC6)C(O)(C)C(C2)C34
288895,CNP0361935,O(C=1C=C2C=3C=4OCOC4C(OC)=C5C3C(N(C)CC5)CC2=C(OC)C1OC)C
288899,CNP0152593,O=C(C=1C(O)=CC(O)=CC1O)C2=C(OC=3C=C(O)C4=C(OC(C5=CC=C(O)C=C5)CC4)C32)C=6C=CC(O)=CC6
288901,CNP0237753,O=C(O)CCCC=CCC=CCC(=O)C=CC=CCCCCC
288905,CNP0301784,O=C(OC1C(O)C(O)C(OC1OC=2C(=O)C3=C(O)C=C(OC)C=C3OC2C=4C=C(O)C(O)=C(O)C4)C)C5=CC(O)=C(O)C(O)=C5
288906,CNP0161573,O=C(N)CCCCCCCC=CCC=CCCCCC
288910,CNP0206454,O=C1C2=CC=C3OC(C=CC3=C2OCC1C4=CC=C(O)C=C4O)(C)C
288912,CNP0076818,OCC(CCC(C)C)C(C)C
288914,CNP0368386,OCC1OC(OC2CC3(C)C(OC4OC(CO)C(O)C(O)C4O)CC2C3(C)C)C(O)C(O)C1O
288918,CNP0253987,O=C(C1=CC=C(O)C=C1)CCC=2C=C(C(O)=CC2O)C(C3=CC=C(O)C=C3)CCC4=CC=C(O)C=C4OC
288922,CNP0071654,O=C(OC1CC=2C=C(OCC2C(=O)C1(O)C)C=CC)C=3C(OC)=CC(O)=CC3C
288923,CNP0278727,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)CCCCCCCCCC=CCCCCCC
288929,CNP0182488,O=C1CCC2C(=C)CC1(CCC3C(O)(C)CCCC3(C)C)C2
288931,CNP0139354,OC1CCC2(O)CC1(C)CCC3C2CC3(C)C
288933,CNP0354606,O=C(OC)C=1C=C(O)C=C(O)C1C(=O)C2=C(O)C(Cl)=C(C(Cl)=C2O)C
288935,CNP0411658,O=C1NC(O)C=2C1=C3C=4C=CC(O)=CC4NC3=C5NC=6C=CC=CC6C52
288941,CNP0353423,O=C(OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)CCC1C=2N=C(C=C3NC(=CC4=NC(=CC=5NC6=C(C(=O)C(C(=O)OC)C62)C5C)C(=CC)C4C)C(C(=O)C)=C3C)C1C
288942,CNP0078481,O(C=1C=C(OC2OC(COC)C(OC)C(OC)C2OC)C=C(C=CC3=CC=C(OC)C(OC)=C3)C1)C
288946,CNP0080362,O=C(OCC(OC(=O)C)CC1C(=O)OC(CCCCCCCCC#C)C1)C
288950,CNP0192459,O=C1C=C(C)C2(O)C=CC=3C(=O)C=4C(O)=CC=CC4C(=O)C3C2(O)C1
288955,CNP0204488,OC(=NC1CCC2(C)C(CCC3C4CCC(C(N(C)C)C)C4(C)CCC32)C1)C=5C=CC=CC5
288956,CNP0285464,OC(=NC1C=C2CCC3C4CC=C(C(N(C)C)C)C4(C)CCC3C2(C)CC1O)C(=CC)C
288958,CNP0414714,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C(=O)O)C(OC(=O)C)CC43C)C1(C)C)C
288968,CNP0072857,O=C(NCCCCC1NC(=NC1)C=2C=CC=C(O)C2O)C=3C=CC=C(O)C3O
288970,CNP0084979,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)CO)CCCCCCCCCC=CCCCCCC
288971,CNP0082170,O=C(O)C=1NC(=CC1C2=CNC=3C=CC=CC32)C4=CNC=5C=CC=CC54
288973,CNP0082017,O=C(O)C1(OC(C(O)C(O)CO)C(O)C(O)C1)OP(=O)(O)OCC2OC(N3C=CC(=NC3=O)N)C(O)C2O
288976,CNP0103813,O=C(O)C1(OC2OC(COC(=O)NCCCNC(=O)C(=C)C)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(O)C2O1)C
288977,CNP0242173,O=C(O)C(=CCCC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C)C
288980,CNP0399328,O=CC=C(C(=CCCC1OC(CNC(=O)C)C(O)CC1C)C)C
288981,CNP0330458,O=C1C=CC2(O)CC(OC32OC4=CC(=C(OC)C(=C4C=C13)CO)C)C(O)(C)C
288983,CNP0400662,OCC=CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1
288984,CNP0216465,O=C1OC(C(OC)C=CC=C(C)CC(C)C(O)C(C=C(C=C1OC)C)C)C(C)C(O)C(C)C2(O)OC(C(C)C)C(C)C(OC)C2
288990,CNP0214798,OC1=CC=C(C=C1O)C(O)CN
288991,CNP0073415,O=C1N2OC3C(O)C=CC(O)C3(O)CC42SSSC(C5=CC=C(OC)C(OC)=C5O)C1N(C4=O)C
288992,CNP0087252,O=C(OCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(O)=C1)C3=CC(OC)=C(O)C(OC)=C3
288994,CNP0074301,O=C1C=C2CCC3C(CCC4(C)C3CC(=C)C4(O)C(=O)C)C2CC1
288999,CNP0258978,O=C(O)CC(C)CCC1C(=C)C=CC2C(C)(C)CCCC12C
289000,CNP0262501,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43CO)C1(C(=O)O)C)C
289005,CNP0080484,OC1=CC=C(C=C1OC)C2OCC(CC3=CC=C(OC)C(OC)=C3)C2CO
289012,CNP0309164,O=C(C=1C=C(O)C=C(O)C1)C2=C(O)C=C(OC)C=C2O
289013,CNP0181013,O(C)CC(C)(COC)COC(C)C
289015,CNP0216118,O=CC(O)C(O)C(OC1OC(CO)C(O)C(OC2OC(COC3(OC(C(O)C(O)CO)C(NC(=O)C)C(O)C3)C(=O)O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C2NC(=O)C)C1O)C(O)CO
289020,CNP0132374,O=C1C(OC)=C(OC2=CC(O)=C(C(O)=C12)CC=C(C)CCC=C(C)C)C=3C=CC(O)=C(O)C3
289026,CNP0165235,O=C1OCCCCOC(=O)C2=CC=C(C=C2)C(=O)OCCCCOC(=O)C3=CC=C1C=C3
289028,CNP0258464,O=C1C=C(OC2=CC(O)=C(C(O)=C12)C3OC(CO)C(O)C(O)C3O)C=4C=CC(OC5OC(CO)C(O)C(O)C5O)=CC4
289035,CNP0425973,O=C(OC1OC=C(COC2OC(CO)CC(O)C2O)C3C4OC4C(O)(CO)C13)C(C)CC
289036,CNP0317841,O=C1C=C2CCC(O)C(C)C2(C)CC1(O)C(=C)C
289040,CNP0466902,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=3C=C(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C([OH+]C3C1)C6=CC(OC)=C(O)C(OC)=C6
289041,CNP0178558,O=C1OCC2(OC34C(OC(=O)C)C2C(=O)C(OC(=O)C)C4(COC(=O)C)C(OC(=O)C=5C=CC=CC5)C(OC(=O)C=6C=CC=CC6)C(OC(=O)C(O)(C)CCC7=NC=CC=C17)C3(O)C)C
289046,CNP0179914,OCC1OC(OCC(=C)C2OC3=CC=C4C(OC5COC6=CC(OC)=C(OC)C=C6C5(O)C4O)=C3C2)C(O)C(O)C1O
289055,CNP0246169,O=C(OC1CC(C)C2(OC3(CC(=O)OC3OC)CC2)C4(C)CCCC(C)(C)C14)C
289063,CNP0137985,O=C(OC)C1=CC=CC=2OC(=NC21)C3=CC=CC=4OC(=NC43)C=5C(O)=CC=CC5C
289066,CNP0160584,O=C1C2=C(CCC3(C)C(CCC23C)C(C)CCC=C(CO)CO)C4(C)CCC(O)C(C)(C)C4C1
289077,CNP0401884,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C1=C(O)C=C(OC5OC(CO)C(O)C(O)C5O)C4CC=C(C)C)C=6C=CC(OC)=CC6
